place_id,best_name,name_source,best_phone,phone_source,best_address,address_source,best_website,website_source,best_categories,categories_source,best_source
08f269614b65270a03cda656d6a2aa1f,Solar Guard Utah,meta,"[""+18017380378""]",meta,"[{""freeform"": ""2550 S Decker Lake Blvd"", ""locality"": ""West Valley City"", ""postcode"": ""84119-2066"", ""region"": ""UT"", ""country"": ""US""}]",meta,"[""http://www.801tint.com/""]",meta,"{""primary"": ""car_window_tinting"", ""alternate"": [""windows_installation"", ""glass_and_mirror_sales_service""]}",meta,meta
08f26962083a02f40376a90056fc0453,Steve & Lori Robinson Realtors,meta,"[""+18014205260""]",meta,"[{""freeform"": ""825 E 1180 S"", ""locality"": ""American Fork"", ""postcode"": ""84003-3918"", ""region"": ""UT"", ""country"": ""US""}]",meta,"[""https://www.amazon.com/dp/B0DF25FXDK""]",meta,"{""primary"": ""real_estate_agent"", ""alternate"": [""real_estate"", ""professional_services""]}",meta,meta
08f269690a2f6d0a03b192839a5d2c4d,A-1 Dental,foursquare,"[""+18016212116""]",meta,"[{""freeform"": ""3785 Harrison Blvd"", ""locality"": ""Ogden"", ""postcode"": ""84403-2071"", ""region"": ""UT"", ""country"": ""US""}]",meta,"[""http://www.theogdendentist.com/""]",meta,"{""primary"": ""dentist"", ""alternate"": [""health_and_medical"", ""cosmetic_dentist""]}",meta,meta
08f2696a82ace4c60350ad42d5f3cf02,Just Law,meta,"[""8012747000""]",meta,"[{""freeform"": ""2040 E 3300 S Ste 3"", ""locality"": ""Salt Lake City"", ""postcode"": ""84109"", ""region"": ""UT"", ""country"": ""US""}]",meta,"[""https://justlawutah.com/""]",meta,"{""primary"": ""divorce_and_family_law""}",microsoft,meta
08f26aa536d9db580322956a78b86154,European Motor Cars Inc,meta,"[""+19704840040""]",meta,"[{""freeform"": ""802 E Mulberry St"", ""locality"": ""Fort Collins"", ""postcode"": ""80524-3106"", ""region"": ""CO"", ""country"": ""US""}]",meta,"[""http://www.europeanmotorcarsinc.com/""]",meta,"{""primary"": ""automotive_repair"", ""alternate"": [""automotive_dealer"", ""car_dealer""]}",meta,meta
08f26c080cc22a5b032d8b1439e5354a,Eitzen Agency Inc,meta,"[""+15802272553""]",meta,"[{""freeform"": ""102 S Main St"", ""locality"": ""Fairview"", ""postcode"": ""73737-2022"", ""region"": ""OK"", ""country"": ""US""}]",meta,"[""http://eitzenagency.com/""]",meta,"{""primary"": ""insurance_agency""}",microsoft,meta
08f26c188da4a01c03cc844ea77af66a,Alfred P. Murrah Federal Building Plaza,foursquare,[null],microsoft,"[{""freeform"": ""620 N Harvey Ave"", ""locality"": ""Oklahoma City"", ""postcode"": ""73102-3032"", ""region"": ""OK"", ""country"": ""US""}]",meta,"[""http://www.history.com/topics/oklahoma-city-bombing""]",meta,"{""primary"": ""Landmarks and Outdoors > Plaza"", ""alternate"": [""Landmarks and Outdoors > Memorial Site""]}",foursquare,foursquare
08f26c189dc58a150303c43c9fd939fa,Greener Grass,meta,"[""+14059474777""]",meta,"[{""freeform"": ""4835 NW 10th St"", ""locality"": ""Oklahoma City"", ""postcode"": ""73127-5815"", ""region"": ""OK"", ""country"": ""US""}]",meta,"[""http://www.GreenerGrassOKC.com/""]",meta,"{""primary"": ""Retail > Construction Supplies Store"", ""alternate"": [""Landmarks and Outdoors > Tree"", ""Business and Professional Services > Home Improvement Service > Home Service""]}",foursquare,meta
08f26c80c458a69603342e20e86d7561,SPENGA Prosper,microsoft,"[""2143474723""]",microsoft,"[{""freeform"": ""900 South Preston Road Suite 30"", ""locality"": ""Prosper"", ""postcode"": ""75078"", ""region"": ""TX"", ""country"": ""US""}]",microsoft,"[""https://prospertx.spenga.com/""]",microsoft,"{""primary"": ""gym"", ""alternate"": [""cycling_classes"", ""active_life""]}",microsoft,microsoft
08f26c80c4d094d6031e54f58d3f86a0,Baylor Scott & White Primary Care Prosper,microsoft,"[""4698005200""]",microsoft,"[{""freeform"": ""821 N Coleman St Ste 100"", ""locality"": ""Prosper"", ""postcode"": ""75078"", ""region"": ""TX"", ""country"": ""US""}]",microsoft,"[""http://www.prosperdoctors.com/""]",microsoft,"{""primary"": ""doctor"", ""alternate"": [""medical_center"", ""public_health_clinic"", ""health_and_medical""]}",microsoft,microsoft
08f26c80e668a31403ae0dccda17e22d,7-Eleven,microsoft,"[""+14693701836""]",meta,"[{""freeform"": ""2101 N Preston Rd"", ""locality"": ""Prosper"", ""postcode"": ""75078"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""https://www.7-eleven.com/locations/tx/prosper/2101-n-preston-rd-38694""]",meta,"{""primary"": ""convenience_store"", ""alternate"": [""shopping"", ""gas_station""]}",meta,meta
08f26c8281c10b0903503e29b128ada1,dd's DISCOUNTS,meta,"[""+19724952310""]",meta,"[{""freeform"": ""1443 W Buckingham Rd"", ""locality"": ""Garland"", ""postcode"": ""75042-4202"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""https://www.ddsdiscounts.com/""]",meta,"{""primary"": ""women's_clothing_store"", ""alternate"": [""clothing_store"", ""department_store""]}",meta,meta
08f26c829a16acf3035ac8c19a6861a1,Shady's Burgers & Brewhaha,meta,"[""+14697262920""]",meta,"[{""freeform"": ""9661 Audelia Rd"", ""locality"": ""Dallas"", ""postcode"": ""75238-2600"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""http://shadysburgers.com/""]",meta,"{""primary"": ""burger_restaurant"", ""alternate"": [""american_restaurant"", ""fast_food_restaurant""]}",meta,meta
08f26c8390ba49350319b54f0294ec99,Carter BloodCare,meta,"[""+12145090550""]",meta,"[{""freeform"": ""1328 W McDermott Dr"", ""locality"": ""Allen"", ""postcode"": ""75013-3022"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""http://www.carterbloodcare.org""]",meta,"{""primary"": ""blood_and_plasma_donation_center"", ""alternate"": [""hospital"", ""health_and_medical""]}",meta,meta
08f26c84401a416e03eb1dc0009a8062,Keno's Express,foursquare,"[""+19403815366""]",meta,"[{""freeform"": ""718 Hercules Ln"", ""locality"": ""Denton"", ""postcode"": ""76209-7724"", ""region"": ""TX"", ""country"": ""US""}]",meta,[null],microsoft,"{""primary"": ""Travel and Transportation > Fuel Station"", ""alternate"": []}",foursquare,foursquare
08f26c860db342c903fdde464d319c01,International Flavors & Fragrances,foursquare,"[""+14695577000""]",meta,"[{""freeform"": ""1620 W Crosby Rd"", ""locality"": ""Carrollton"", ""postcode"": ""75006-6656"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""http://www.iff.com""]",microsoft,"{""primary"": ""Business and Professional Services > Manufacturer"", ""alternate"": []}",foursquare,foursquare
08f26c864395d982032a1a8b90863392,Oak Hill Academy,meta,"[""+12143538804""]",meta,"[{""freeform"": ""9407 Midway Rd"", ""locality"": ""Dallas"", ""postcode"": ""75220-3850"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""http://www.oakhillacademy.org/""]",meta,"{""primary"": ""elementary_school"", ""alternate"": [""school"", ""specialty_school""]}",meta,meta
08f26c866337294103a6ea8b3e531f5a,Rally House,meta,"[""+14698995855""]",meta,"[{""freeform"": ""11661 Preston Rd"", ""locality"": ""Dallas"", ""postcode"": ""75230-2715"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""https://www.rallyhouse.com/stores/l/dallas/11661-preston-road/3500343""]",meta,"{""primary"": ""sports_wear"", ""alternate"": [""fashion_accessories_store"", ""men's_clothing_store""]}",meta,meta
08f26c86642125b4031326f6a64ebbd6,Shred Nations,meta,"[""+12143068714""]",meta,"[{""freeform"": ""14902 Preston Rd"", ""locality"": ""Dallas"", ""postcode"": ""75254"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""https://www.shrednations.com/tx/ups-store-75254/?utm_source=facebook&utm_medium=retail&utm_campaign=sn-deci-facebook-internal-mapslisting""]",meta,"{""primary"": ""shredding_services"", ""alternate"": [""professional_services""]}",meta,meta
08f26c866888838503899ce333500e26,Link & Associates,meta,"[""+19452215686""]",meta,"[{""freeform"": ""10440 N Central Expy"", ""locality"": ""Dallas"", ""postcode"": ""75231-2204"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""http://linklawpc.com/""]",meta,"{""primary"": ""lawyer"", ""alternate"": [""personal_injury_law"", ""criminal_defense_law""]}",meta,meta
08f26c869547195803b7bbd088f45018,Chick-fil-A,microsoft,"[""+18175625561""]",meta,"[{""freeform"": ""1002 Keller Pkwy"", ""locality"": ""Keller"", ""postcode"": ""76248"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""https://www.chick-fil-a.com/locations/tx/keller?utm_source=yext&utm_medium=link""]",meta,"{""primary"": ""fast_food_restaurant"", ""alternate"": [""chicken_restaurant"", ""restaurant""]}",meta,meta
08f26c86dbb757a203af584aa088e51f,Apollo Machine Tool Services,meta,"[""+18176336373""]",meta,"[{""freeform"": ""612 N Great Southwest Pkwy"", ""locality"": ""Arlington"", ""postcode"": ""76011-5425"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""http://www.apollomts.com/""]",meta,"{""primary"": ""engineering_services"", ""alternate"": [""automotive_repair"", ""automotive""]}",meta,meta
08f26c876296a6e1039d68062f5bad96,Walmart Supercenter,microsoft,"[""9727319576""]",microsoft,"[{""freeform"": ""8801 Ohio Dr"", ""locality"": ""Plano"", ""postcode"": ""75024"", ""region"": ""TX"", ""country"": ""US""}]",microsoft,"[""""]",microsoft,"{""primary"": ""department_store"", ""alternate"": [""retail""]}",microsoft,microsoft
08f26c9d85526228035357d6d05abb93,Labcorp,microsoft,"[""+19034558310""]",meta,"[{""freeform"": ""3101 Joe Ramsey Blvd E"", ""locality"": ""Greenville"", ""postcode"": ""75401-7762"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""http://www.labcorp.com/""]",meta,"{""primary"": ""laboratory_testing"", ""alternate"": [""diagnostic_services"", ""medical_service_organizations""]}",meta,meta
08f26ca0d5822a8e03df9524c4d2673c,Walmart,microsoft,"[""9403159414""]",microsoft,"[{""freeform"": ""601 Fm 1821"", ""locality"": ""Mineral Wells"", ""postcode"": ""76067"", ""region"": ""TX"", ""country"": ""US""}]",microsoft,"[""https://grocery.walmart.com/locations/pickup/Walmart-Mineral-Wells-TX-Supercenter-804""]",microsoft,"{""primary"": ""retail""}",microsoft,microsoft
08f26ca0d586244d03de301c892bfd7d,Econo Lodge,microsoft,"[""9403256961""]",microsoft,"[{""freeform"": ""108 Fm 1821"", ""locality"": ""Mineral Wells"", ""postcode"": ""76067"", ""region"": ""TX"", ""country"": ""US""}]",microsoft,"[""https://www.choicehotels.com/texas/mineral-wells/econo-lodge-hotels/txm09?mc=llbillpx&pmf=local""]",microsoft,"{""primary"": ""resort"", ""alternate"": [""hotel"", ""inn""]}",microsoft,microsoft
08f26ca313c502a9031d8fb25ecda7a4,Craig Bagley - State Farm Insurance Agent,foursquare,"[""+18175940241""]",meta,"[{""freeform"": ""1916 Martin Dr"", ""locality"": ""Weatherford"", ""postcode"": ""76086-6705"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""http://www.mader-bagley.com/""]",meta,"{""primary"": ""Business and Professional Services > Insurance Agency"", ""alternate"": []}",foursquare,meta
08f26caa1bc29d99039ac2458f9731a3,Walmart Azle,meta,"[""+18172705716""]",meta,"[{""freeform"": ""721 Boyd Rd"", ""locality"": ""Azle"", ""postcode"": ""76020-4872"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""https://www.walmart.com/store/5359""]",meta,"{""primary"": ""shopping"", ""alternate"": [""mobile_phone_store"", ""supermarket""]}",meta,meta
08f26cb8120b64f203d68aca639d4d4e,Waxahachie Ford Collision,microsoft,"[""9729380444""]",microsoft,"[{""freeform"": ""2401 N 1-35 E"", ""locality"": ""Waxahachie"", ""postcode"": ""75167"", ""region"": ""TX"", ""country"": ""US""}]",microsoft,"[""https://www.waxahachieford.com/""]",microsoft,,microsoft,microsoft
08f26cbc30b46acc031c9379a6222fc2,Bitcoin Depot,meta,"[""+16784359604""]",meta,"[{""freeform"": ""4724 SE Loop 820"", ""locality"": ""Forest Hill"", ""postcode"": ""76140-1449"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""https://www.bitcoindepot.com/""]",meta,"{""primary"": ""Business and Professional Services > Financial Service > Banking and Finance > ATM"", ""alternate"": []}",foursquare,meta
08f26cbc6b03510003553ce6709596c4,Palio’s Pizza Cafe Midlothian,microsoft,"[""9727751111""]",microsoft,"[{""freeform"": ""151 Walton Way #110"", ""locality"": ""Midlothian"", ""postcode"": ""76065"", ""region"": ""TX"", ""country"": ""US""}]",microsoft,"[""http://www.paliosmidlothian.com/""]",microsoft,"{""primary"": ""Dining and Drinking > Restaurant > Pizzeria"", ""alternate"": []}",foursquare,microsoft
08f26cbca4d650d203cde8548296502e,ecoATM,microsoft,"[""8582554111""]",microsoft,"[{""freeform"": ""7451 Mccart Ave"", ""locality"": ""Fort Worth"", ""postcode"": ""76133"", ""region"": ""TX"", ""country"": ""US""}]",microsoft,"[""https://locations.ecoatm.com/tx/ft-worth/sell-my-phone-ft-worth-tx-4083.html""]",microsoft,"{""primary"": ""vending_machine_supplier"", ""alternate"": [""business_equipment_and_supply"", ""business_to_business""]}",microsoft,microsoft
08f26cbd2925b00e030b4221ad033046,Bitcoin Depot,meta,"[""+16784359604""]",meta,"[{""freeform"": ""825 E Sanford St"", ""locality"": ""Arlington"", ""postcode"": ""76011-7947"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""https://www.bitcoindepot.com/""]",meta,"{""primary"": ""Business and Professional Services > Financial Service > Banking and Finance > ATM"", ""alternate"": []}",foursquare,meta
08f26cc2f2b032ce03a3f4ff67b6eea7,Godfather's Pizza Express,meta,"[""+15809249304""]",meta,"[{""freeform"": ""1223 N 1st Ave"", ""locality"": ""Durant"", ""postcode"": ""74701-2807"", ""region"": ""OK"", ""country"": ""US""}]",meta,"[""https://www.godfathers.com/""]",meta,"{""primary"": ""pizza_restaurant"", ""alternate"": [""restaurant"", ""diner""]}",meta,meta
08f26cd0e6b6030903e056a5a4151b08,Murphy USA #6583,meta,"[""+19037831790""]",meta,"[{""freeform"": ""3805 Lamar Ave"", ""locality"": ""Paris"", ""postcode"": ""75462-5210"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""http://www.murphyusa.com/""]",meta,"{""primary"": ""gas_station"", ""alternate"": [""convenience_store"", ""automotive""]}",meta,meta
08f26d150e91944a034f3b7432d8f3e2,Coin Cloud Bitcoin ATM,foursquare,"[""+18066416086""]",meta,"[{""freeform"": ""2151 SE 34th Ave"", ""locality"": ""Amarillo"", ""postcode"": ""79118"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""https://www.coin.cloud/dcms?location=tootn-totum-80#map""]",meta,"{""primary"": ""atms"", ""alternate"": [""financial_service"", ""currency_exchange""]}",meta,meta
08f26d9ac62c829b030e082fd3fad948,Blake Fulenwider Chevrolet GMC,meta,"[""+12546292636""]",meta,"[{""freeform"": ""1245 E Main St"", ""locality"": ""Eastland"", ""postcode"": ""76448-3020"", ""region"": ""TX"", ""country"": ""US""}]",meta,"[""https://www.blakefulenwiderchevygmc.com/""]",meta,"{""primary"": ""car_dealer"", ""alternate"": [""automotive_dealer"", ""professional_services""]}",meta,meta
08f26e3036354530039a96a9e4dcc0d4,Woodfire Grille,meta,"[""+13167195148""]",meta,"[{""freeform"": ""777 Kansas Star Dr"", ""locality"": ""Mulvane"", ""postcode"": ""67120-9777"", ""region"": ""KS"", ""country"": ""US""}]",meta,"[""https://kansasstar.boydgaming.com/dine/woodfire-grille""]",meta,"{""primary"": ""steakhouse"", ""alternate"": [""restaurant"", ""american_restaurant""]}",meta,meta
08f26e51040a94ee0300548c32b817b1,CVS Pharmacy,meta,"[""+17852731106""]",meta,"[{""freeform"": ""3901 SW 21st St"", ""locality"": ""Topeka"", ""postcode"": ""66604-3356"", ""region"": ""KS"", ""country"": ""US""}]",meta,"[""https://www.cvs.com/store-locator/cvs-pharmacy-address/3901+Sw+21st+Street-Topeka-KS-66604/storeid=10244?WT.mc_id=LS_FACEBOOK_RX_10244""]",meta,"{""primary"": ""medical_supply"", ""alternate"": [""pharmacy"", ""shopping""]}",meta,meta
08f26e859b15cc0a0323c755b218aeb7,Top Cut Family Hair Cutters,meta,"[""+19184554333""]",meta,"[{""freeform"": ""6424 S Elm Pl"", ""locality"": ""Broken Arrow"", ""postcode"": ""74011-4819"", ""region"": ""OK"", ""country"": ""US""}]",meta,[null],microsoft,"{""primary"": ""Business and Professional Services > Health and Beauty Service > Hair Salon"", ""alternate"": []}",foursquare,meta
08f26ea82388e7990365b4a4be4226e2,"Jill R. Johnson, APRN, CNP",microsoft,"[""9182271000""]",microsoft,"[{""freeform"": ""1021 E Bryan Ave"", ""locality"": ""Sapulpa"", ""postcode"": ""74066"", ""region"": ""OK"", ""country"": ""US""}]",microsoft,"[""""]",microsoft,"{""primary"": ""nurse_practitioner"", ""alternate"": [""health_and_medical""]}",microsoft,microsoft
08f26ea944756ceb03f73abefbca4a32,KeyMe Locksmiths,meta,"[""+15392243716""]",meta,"[{""freeform"": ""9411 S Delaware Ave"", ""locality"": ""Tulsa"", ""postcode"": ""74137-5614"", ""region"": ""OK"", ""country"": ""US""}]",meta,"[""https://key.me/kiosks/oklahoma/tulsa/tulsa/locksmith-key-copy-tulsa-neighborhood-market-74137-oklahoma""]",meta,"{""primary"": ""key_and_locksmith"", ""alternate"": [""professional_services""]}",meta,meta
08f26ed52353494a035ccc4d9817a84c,Walmart Pineville - Commercial Ln,meta,"[""+14172265800""]",meta,"[{""freeform"": ""100 Commercial Dr"", ""locality"": ""Pineville"", ""postcode"": ""64856-7015"", ""region"": ""MO"", ""country"": ""US""}]",meta,"[""https://www.walmart.com/store/5261""]",meta,"{""primary"": ""supermarket"", ""alternate"": [""shopping"", ""superstore""]}",meta,meta
08f26ed7ac94a99803b49290c7c14ae8,Speedy Splash Carwash,microsoft,"[""4799354395""]",microsoft,"[{""freeform"": ""1841 N Crossover Rd"", ""locality"": ""Fayetteville"", ""postcode"": ""72701"", ""region"": ""AR"", ""country"": ""US""}]",microsoft,"[""https://speedysplash.com/""]",microsoft,"{""primary"": ""car_wash"", ""alternate"": [""automotive""]}",microsoft,microsoft
08f26eec3634b47603f6d23fb1b12603,Cedar Vale Locker,meta,"[""+16207585657""]",meta,"[{""freeform"": ""1505 Marsh St"", ""locality"": ""Cedar Vale"", ""postcode"": ""67024-9081"", ""region"": ""KS"", ""country"": ""US""}]",meta,"[""https://www.cedarvalelocker.com""]",meta,"{""primary"": ""butcher_shop"", ""alternate"": [""shopping""]}",meta,meta
08f26f4441284853034e61baf325cd7c,Colby Dodge Chrysler Jeep Ram,meta,"[""+17854603317""]",meta,"[{""freeform"": ""1000 Taylor Ave"", ""locality"": ""Colby"", ""postcode"": ""67701-9053"", ""region"": ""KS"", ""country"": ""US""}]",meta,"[""http://www.colbydodge.com/""]",meta,"{""primary"": ""car_dealer"", ""alternate"": [""automotive_repair"", ""automotive_dealer""]}",meta,meta
08f27022da661146031df2517711075f,Bitcoin Depot,meta,"[""+16473711941""]",meta,"[{""freeform"": ""1021 McGregor St"", ""locality"": ""Winnipeg"", ""postcode"": ""R2V 3H4"", ""region"": ""MB"", ""country"": ""CA""}]",meta,"[""https://www.bitcoindepot.com/""]",meta,"{""primary"": ""Business and Professional Services > Financial Service > Banking and Finance > ATM"", ""alternate"": [""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}",foursquare,meta
08f2713b1a4f55b60367d72a5d3abe83,Petro-Canada,microsoft,"[""2047290223""]",microsoft,"[{""freeform"": ""3360 Victoria Ave"", ""locality"": ""Brandon"", ""postcode"": ""R7B2R5"", ""region"": ""MB"", ""country"": ""CA""}]",microsoft,"[""https://www.petro-canada.ca/en/personal/gas-station-locations/3360-victoria-avenue-brandon?utm_source=Bing&utm_medium=lpm&utm_campaign=suncor""]",microsoft,"{""primary"": ""gas_station"", ""alternate"": [""automotive""]}",microsoft,microsoft
08f271a2d0294804035e0f9b5baa38d6,Gate City Bank,meta,"[""+17016523147""]",meta,"[{""freeform"": ""720 Main St"", ""locality"": ""Carrington"", ""postcode"": ""58421-2105"", ""region"": ""ND"", ""country"": ""US""}]",meta,"[""https://www.gatecitybank.com""]",meta,"{""primary"": ""bank_credit_union"", ""alternate"": [""installment_loans"", ""atms""]}",meta,meta
08f27418ead55b2203bbea6c6321ba6c,Dan Stiebel,meta,"[""+12316330432""]",meta,"[{""freeform"": ""402 E Front St"", ""locality"": ""Traverse City"", ""postcode"": ""49686-2614"", ""region"": ""MI"", ""country"": ""US""}]",meta,"[""http://realestatetc.com/""]",meta,"{""primary"": ""real_estate_agent"", ""alternate"": [""real_estate_service"", ""commercial_real_estate""]}",meta,meta
08f27430d0a8b980030095869e58c225,Mishicot Volunteer Fire Depart,foursquare,"[""+19207552345""]",meta,"[{""freeform"": ""214 S Main St"", ""locality"": ""Mishicot"", ""postcode"": ""54228-9775"", ""region"": ""WI"", ""country"": ""US""}]",meta,"[""https://www.vi.mishicot.wi.gov/mishicot-volunteer-fire-department""]",meta,"{""primary"": ""Community and Government > Government Building > Law Enforcement and Public Safety > Fire Station"", ""alternate"": []}",foursquare,meta
08f274826e393b6c0392b9477b888222,"Samantha Grundemann, PA-C",microsoft,"[""2697819867""]",microsoft,"[{""freeform"": ""212 Winston Dr"", ""locality"": ""Marshall"", ""postcode"": ""49068"", ""region"": ""MI"", ""country"": ""US""}]",microsoft,"[""https://www.bronsonhealth.com/doctors/samantha-grundemann""]",microsoft,"{""primary"": ""physician_assistant"", ""alternate"": [""doctor"", ""health_and_medical""]}",microsoft,microsoft
08f27484ea8aca450325727be1330b18,Crystal Flash,meta,"[""+12697512630""]",meta,"[{""freeform"": ""4523 134th Ave"", ""locality"": ""Hamilton"", ""postcode"": ""49419-9532"", ""region"": ""MI"", ""country"": ""US""}]",meta,"[""https://www.crystalflash.com""]",meta,"{""primary"": ""chemical_plant"", ""alternate"": [""professional_services"", ""business_manufacturing_and_supply""]}",meta,meta
08f274864eb8c0f30307c49f06635d20,SignWriter,microsoft,"[""+12693736440""]",meta,"[{""freeform"": ""633 W Michigan Ave"", ""locality"": ""Kalamazoo"", ""postcode"": ""49007-3715"", ""region"": ""MI"", ""country"": ""US""}]",meta,"[""http://www.signwriterkzoo.com/""]",meta,"{""primary"": ""sign_making"", ""alternate"": [""printing_services"", ""professional_services""]}",meta,meta
08f2748ba583136103a98b5793ae4f2b,Pooches Parlor,meta,"[""+15175124614""]",meta,"[{""freeform"": ""1128 E Grand River Ave"", ""locality"": ""Portland"", ""postcode"": ""48875-1618"", ""region"": ""MI"", ""country"": ""US""}]",meta,,microsoft,"{""primary"": ""pet_groomer"", ""alternate"": [""pet_services"", ""pet_store""]}",meta,meta
08f2748c567756cb03490bd76febdb5b,iChiro Clinics/Peak Performance Integrated Medicine North Office,meta,"[""+16164479888""]",meta,"[{""freeform"": ""4150 E Beltline Ave NE"", ""locality"": ""Grand Rapids"", ""postcode"": ""49525-9316"", ""region"": ""MI"", ""country"": ""US""}]",meta,"[""http://www.ichiroclinics.com/""]",meta,"{""primary"": ""chiropractor"", ""alternate"": [""health_and_medical"", ""naturopathic_holistic""]}",meta,meta
08f274b74c58d40503b8f3220c937c9e,Starbucks,microsoft,"[""+15747733013""]",meta,"[{""freeform"": ""242 N Oakland Ave"", ""locality"": ""Nappanee"", ""postcode"": ""46550-2319"", ""region"": ""IN"", ""country"": ""US""}]",meta,"[""https://www.starbucks.com/store-locator/store/18061""]",meta,"{""primary"": ""Dining and Drinking > Cafe, Coffee, and Tea House > Coffee Shop"", ""alternate"": []}",foursquare,meta
08f274bb8102019303cb6740dcb7885e,"Culligan Water Conditioning of Sturgis, MI",microsoft,"[""2696512676""]",microsoft,"[{""freeform"": ""26341 Us Highway 12"", ""locality"": ""Sturgis"", ""postcode"": ""49091"", ""region"": ""MI"", ""country"": ""US""}]",microsoft,"[""http://www.culligan.com/dealer-locator/sturgis-mi/21580?utm_source=BingPlaces&utm_medium=Local&utm_campaign=sturgis""]",microsoft,"{""primary"": ""water_treatment_equipment_and_services"", ""alternate"": [""b2b_cleaning_and_waste_management"", ""environmental_and_ecological_services_for_businesses""]}",microsoft,microsoft
08f274ca76c9c9810323067e2b9f2f53,Olive Garden,meta,"[""+19898328128""]",meta,"[{""freeform"": ""6803 Eastman Ave"", ""locality"": ""Midland"", ""postcode"": ""48642-7895"", ""region"": ""MI"", ""country"": ""US""}]",meta,"[""https://www.olivegarden.com/locations/mi/midland/eastman/4434?cmpid=br%3Aog_ag%3Aie_ch%3Asoc_ca%3AOGFB_sn%3Afacebook_gt%3Amidland-mi-4434_pl%3Alocurl_rd%3A1775""]",meta,"{""primary"": ""italian_restaurant"", ""alternate"": [""restaurant"", ""eat_and_drink""]}",meta,meta
08f274d15017260003b9bda541978947,Law Office of Lynnmarie Johnson,foursquare,"[""+18108202791""]",meta,"[{""freeform"": ""4488 W Bristol Rd"", ""locality"": ""Flint"", ""postcode"": ""48507-3100"", ""region"": ""MI"", ""country"": ""US""}]",meta,"[""http://www.TrustLynnmarie.com/""]",meta,"{""primary"": ""Business and Professional Services > Legal Service > Law Office"", ""alternate"": []}",foursquare,meta
08f274d2ee0deca803fbeaa15840ec3d,Gary Ritter Violin Viola Cello,foursquare,"[""+18103332752""]",meta,"[{""freeform"": ""2525 7 Mile Rd"", ""locality"": ""Northfield Twp"", ""postcode"": ""48178-7745"", ""region"": ""MI"", ""country"": ""US""}]",meta,"[""http://www.garyritterstrings.com/""]",meta,"{""primary"": ""musical_instrument_store"", ""alternate"": [""business"", ""music_and_dvd_store""]}",meta,meta
08f274d56961028c030a85f5d27d2115,Fifth Third Bank,meta,"[""+19897254753""]",meta,"[{""freeform"": ""123 N Washington St"", ""locality"": ""Owosso"", ""postcode"": ""48867-2819"", ""region"": ""MI"", ""country"": ""US""}]",meta,"[""http://www.53.com/""]",meta,"{""primary"": ""Business and Professional Services > Financial Service > Banking and Finance > Bank"", ""alternate"": [""Business and Professional Services > Financial Service > Banking and Finance > ATM"", ""Business and Professional Services > Financial Service""]}",foursquare,meta
08f274dac432a46d0350a0c30ee88636,Clarkston High School,foursquare,"[""(248) 623-3600""]",microsoft,"[{""freeform"": ""6093 Flemings Lake Rd"", ""locality"": ""Clarkston"", ""postcode"": ""48346-1621"", ""region"": ""MI"", ""country"": ""US""}]",meta,"[""http://ww2.clarkston.k12.mi.us/education/school/school.php?sectiondetailid=48&sc_id=1191594900""]",microsoft,"{""primary"": ""Community and Government > Education > Primary and Secondary School > High School"", ""alternate"": []}",foursquare,microsoft
08f274dd0dac2d020338d97ff8693e3c,Fullerton Tool Company,meta,"[""+19897994550""]",meta,"[{""freeform"": ""121 Perry St"", ""locality"": ""Saginaw"", ""postcode"": ""48602-1412"", ""region"": ""MI"", ""country"": ""US""}]",meta,"[""http://fullertontool.com/""]",meta,"{""primary"": ""professional_services"", ""alternate"": [""hardware_store"", ""industrial_company""]}",meta,meta
08f274e2c50a00ae0386ed65974359d1,Looking Glass Beachfront Inn,meta,"[""+16168427150""]",meta,"[{""freeform"": ""1100 S Harbor Dr"", ""locality"": ""Grand Haven"", ""postcode"": ""49417-1749"", ""region"": ""MI"", ""country"": ""US""}]",meta,"[""http://www.lookingglassmi.com/""]",meta,"{""primary"": ""hotel"", ""alternate"": [""bed_and_breakfast"", ""accommodation""]}",meta,meta
