place_id,source,record_id,update_time,name,categories,phone,website,socials,addr,confidence
08f26ea944756ceb03f73abefbca4a32,meta,"=""112105468412705""",2025-01-06T00:00:00.000Z,KeyMe Locksmiths,"{""primary"": ""key_and_locksmith"", ""alternate"": [""professional_services""]}","[""+15392243716""]","[""https://key.me/kiosks/oklahoma/tulsa/tulsa/locksmith-key-copy-tulsa-neighborhood-market-74137-oklahoma""]","[""https://www.facebook.com/112105468412705""]","[{""freeform"": ""9411 S Delaware Ave"", ""locality"": ""Tulsa"", ""postcode"": ""74137-5614"", ""region"": ""OK"", ""country"": ""US""}]",0.9895134099616858
08f26ea944756ceb03f73abefbca4a32,msft,"=""562949964456598""",2025-01-06T00:00:00.000Z,KeyMe Locksmiths,"{""primary"": ""key_and_locksmith"", ""alternate"": [""professional_services""]}","[""+15392243716""]","[""https://key.me/kiosks/oklahoma/tulsa/tulsa/locksmith-key-copy-tulsa-neighborhood-market-74137-oklahoma""]","[""https://www.facebook.com/112105468412705""]","[{""freeform"": ""9411 S Delaware Ave"", ""locality"": ""Tulsa"", ""postcode"": ""74137-5614"", ""region"": ""OK"", ""country"": ""US""}]",0.9895134099616858
08f26ea944756ceb03f73abefbca4a32,msft,"=""1125899912065818""",2025-01-06T00:00:00.000Z,KeyMe Locksmiths,"{""primary"": ""key_and_locksmith"", ""alternate"": [""professional_services""]}","[""+15392243716""]","[""https://key.me/kiosks/oklahoma/tulsa/tulsa/locksmith-key-copy-tulsa-neighborhood-market-74137-oklahoma""]","[""https://www.facebook.com/112105468412705""]","[{""freeform"": ""9411 S Delaware Ave"", ""locality"": ""Tulsa"", ""postcode"": ""74137-5614"", ""region"": ""OK"", ""country"": ""US""}]",0.9895134099616858
08f26ea944756ceb03f73abefbca4a32,microsoft_structured,"=""1125899912065818""",2023-03-28T02:46:01.47,KeyMe Locksmiths,"{""primary"": ""key_and_locksmith""}","[""5392243716""]","[""https://www.key.me/kiosks/oklahoma/tulsa/tulsa/locksmith-key-copy-tulsa-neighborhood-market-74137-oklahoma""]",,"[{""freeform"": ""9411 S Delaware Ave"", ""locality"": ""Tulsa"", ""region"": ""OK"", ""country"": ""US"", ""postcode"": ""74137""}]",0.77
08f2b1a2e66f516303b15b2c89fd7eb5,meta,"=""366417844083169""",2025-01-06T00:00:00.000Z,Golden Nozzle Car Wash,"{""primary"": ""car_wash"", ""alternate"": [""auto_detailing"", ""professional_services""]}","[""+12074669033""]","[""http://www.goldennozzlecarwash.com/""]","[""https://www.facebook.com/366417844083169""]","[{""freeform"": ""160 New County Rd"", ""locality"": ""Thomaston"", ""postcode"": ""04861-3118"", ""region"": ""ME"", ""country"": ""US""}]",0.9962614185921548
08f2b1a2e66f516303b15b2c89fd7eb5,msft,"=""1125899908953603""",2025-01-06T00:00:00.000Z,Golden Nozzle Car Wash,"{""primary"": ""car_wash"", ""alternate"": [""auto_detailing"", ""professional_services""]}","[""+12074669033""]","[""http://www.goldennozzlecarwash.com/""]","[""https://www.facebook.com/366417844083169""]","[{""freeform"": ""160 New County Rd"", ""locality"": ""Thomaston"", ""postcode"": ""04861-3118"", ""region"": ""ME"", ""country"": ""US""}]",0.9962614185921548
08f2b1a2e66f516303b15b2c89fd7eb5,microsoft_structured,"=""1125899908953603""",2024-09-30T14:55:39.5,Golden Nozzle Car Wash,"{""primary"": ""car_wash"", ""alternate"": [""automotive""]}","[""2074669033""]","[""http://www.goldennozzlecarwash.com/""]",,"[{""freeform"": ""160 New County Rd"", ""locality"": ""Thomaston"", ""region"": ""ME"", ""country"": ""US"", ""postcode"": ""04861""}]",0.77
08f8d80820c0c2c90376729cd4de5222,msft,"=""1970324839601260""",2025-01-06T00:00:00.000Z,Sofa Surabaya,"{""primary"": ""b2b_furniture_and_housewares"", ""alternate"": [""business_to_business"", ""retail""]}","[""083174699922""]","[""http://www.sofasurabaya.home.blog/""]",,"[{""freeform"": ""Jalan Pakis Tirtosari 6 No.4, Pakis, Kecamatan Sawahan"", ""locality"": ""Kota Surabaya"", ""postcode"": ""60256"", ""country"": ""ID""}]",0.835944055944056
08f8d80820c0c2c90376729cd4de5222,msft,"=""1688849864233692""",2025-01-06T00:00:00.000Z,Sofa Surabaya,"{""primary"": ""b2b_furniture_and_housewares"", ""alternate"": [""business_to_business"", ""retail""]}","[""083174699922""]","[""http://www.sofasurabaya.home.blog/""]",,"[{""freeform"": ""Jalan Pakis Tirtosari 6 No.4, Pakis, Kecamatan Sawahan"", ""locality"": ""Kota Surabaya"", ""postcode"": ""60256"", ""country"": ""ID""}]",0.835944055944056
08f8d80820c0c2c90376729cd4de5222,meta,"=""103188232123100""",2025-01-06T00:00:00.000Z,Sofa Surabaya,"{""primary"": ""b2b_furniture_and_housewares"", ""alternate"": [""business_to_business"", ""retail""]}","[""083174699922""]","[""http://www.sofasurabaya.home.blog/""]",,"[{""freeform"": ""Jalan Pakis Tirtosari 6 No.4, Pakis, Kecamatan Sawahan"", ""locality"": ""Kota Surabaya"", ""postcode"": ""60256"", ""country"": ""ID""}]",0.835944055944056
08f8d80820c0c2c90376729cd4de5222,microsoft_structured,"=""1688849864233692""",2024-12-21T01:24:09.793,Sofa Surabaya,"{""primary"": ""b2b_furniture_and_housewares"", ""alternate"": [""business_to_business"", ""retail""]}","[""083174699922""]","[""http://www.sofasurabaya.home.blog/""]",,"[{""freeform"": ""Jalan Pakis Tirtosari 6 No.4, Pakis, Kecamatan Sawahan"", ""locality"": ""Kota Surabaya"", ""region"": """", ""country"": ""ID"", ""postcode"": ""60256""}]",0.77
08f44ced69d6e2010308e0e270d2fde2,meta,"=""108569898195627""",2025-01-06T00:00:00.000Z,Boot Barn Hall,"{""primary"": ""music_venue"", ""alternate"": [""topic_concert_venue""]}","[""+16784340475""]","[""https://www.bootbarnhallga.com/""]","[""https://www.facebook.com/108569898195627""]","[{""freeform"": ""312 Jesse Jewell Pkwy"", ""locality"": ""Gainesville"", ""postcode"": ""30501-3714"", ""region"": ""GA"", ""country"": ""US""}]",0.997898979043525
08f44ced69d6e2010308e0e270d2fde2,msft,"=""844424934248095""",2025-01-06T00:00:00.000Z,Boot Barn Hall,"{""primary"": ""music_venue"", ""alternate"": [""topic_concert_venue""]}","[""+16784340475""]","[""https://www.bootbarnhallga.com/""]","[""https://www.facebook.com/108569898195627""]","[{""freeform"": ""312 Jesse Jewell Pkwy"", ""locality"": ""Gainesville"", ""postcode"": ""30501-3714"", ""region"": ""GA"", ""country"": ""US""}]",0.997898979043525
08f44ced69d6e2010308e0e270d2fde2,microsoft_structured,"=""844424934248095""",2023-04-10T16:56:04.36,Boot Barn Hall at Bourbon Brothers,"{""primary"": ""venue_and_event_space"", ""alternate"": [""music_venue"", ""theaters_and_performance_venues"", ""arts_and_entertainment""]}","[""""]","[""https://www.bootbarnhallga.com/""]",,"[{""freeform"": ""312 Jesse Jewell"", ""locality"": ""Gainesville"", ""region"": ""GA"", ""country"": ""US"", ""postcode"": ""30501""}]",0.77
08f29a0b704aa68203e897bace4e7b33,meta,"=""123998557712811""",2025-01-06T00:00:00.000Z,Bert's Foreign Auto Service,"{""primary"": ""automotive_repair"", ""alternate"": [""professional_services"", ""gas_station""]}","[""+17145430815""]","[""http://www.bertsforeigncar.com/""]","[""https://www.facebook.com/123998557712811""]","[{""freeform"": ""518 E 2nd St"", ""locality"": ""Santa Ana"", ""postcode"": ""92701-4812"", ""region"": ""CA"", ""country"": ""US""}]",0.9962614185921548
08f29a0b704aa68203e897bace4e7b33,msft,"=""281474978454636""",2025-01-06T00:00:00.000Z,Bert's Foreign Auto Service,"{""primary"": ""automotive_repair"", ""alternate"": [""professional_services"", ""gas_station""]}","[""+17145430815""]","[""http://www.bertsforeigncar.com/""]","[""https://www.facebook.com/123998557712811""]","[{""freeform"": ""518 E 2nd St"", ""locality"": ""Santa Ana"", ""postcode"": ""92701-4812"", ""region"": ""CA"", ""country"": ""US""}]",0.9962614185921548
08f29a0b704aa68203e897bace4e7b33,msft,"=""1970324837226838""",2025-01-06T00:00:00.000Z,Bert's Foreign Auto Service,"{""primary"": ""automotive_repair"", ""alternate"": [""professional_services"", ""gas_station""]}","[""+17145430815""]","[""http://www.bertsforeigncar.com/""]","[""https://www.facebook.com/123998557712811""]","[{""freeform"": ""518 E 2nd St"", ""locality"": ""Santa Ana"", ""postcode"": ""92701-4812"", ""region"": ""CA"", ""country"": ""US""}]",0.9962614185921548
08f29a0b704aa68203e897bace4e7b33,msft,"=""1688849865593066""",2025-01-06T00:00:00.000Z,Bert's Foreign Auto Service,"{""primary"": ""automotive_repair"", ""alternate"": [""professional_services"", ""gas_station""]}","[""+17145430815""]","[""http://www.bertsforeigncar.com/""]","[""https://www.facebook.com/123998557712811""]","[{""freeform"": ""518 E 2nd St"", ""locality"": ""Santa Ana"", ""postcode"": ""92701-4812"", ""region"": ""CA"", ""country"": ""US""}]",0.9962614185921548
08f29a0b704aa68203e897bace4e7b33,microsoft_structured,"=""281474978454636""",2018-12-17T15:08:16.98,Bert's Foreign Auto Service,"{""primary"": ""transmission_repair"", ""alternate"": [""automotive""]}","[""7145430815""]","[""http://bertsforeignauto.com/""]",,"[{""freeform"": ""518 E 2nd St"", ""locality"": ""Santa Ana"", ""region"": ""CA"", ""country"": ""US"", ""postcode"": ""92701""}]",0.77
08f48b3c6391176103e7bd65dac904c1,meta,"=""123301997419431""",2025-01-06T00:00:00.000Z,Dollar Tree,"{""primary"": ""discount_store""}","[""+19565533180""]","[""https://www.dollartree.com/locations/TX/harlingen/9098/""]","[""https://www.facebook.com/123301997419431""]","[{""freeform"": ""23969 Stuart Place Rd"", ""locality"": ""Harlingen"", ""postcode"": ""78552-2468"", ""region"": ""TX"", ""country"": ""US""}]",0.9962614185921548
08f48b3c6391176103e7bd65dac904c1,msft,"=""562949966427463""",2025-01-06T00:00:00.000Z,Dollar Tree,"{""primary"": ""discount_store""}","[""+19565533180""]","[""https://www.dollartree.com/locations/TX/harlingen/9098/""]","[""https://www.facebook.com/123301997419431""]","[{""freeform"": ""23969 Stuart Place Rd"", ""locality"": ""Harlingen"", ""postcode"": ""78552-2468"", ""region"": ""TX"", ""country"": ""US""}]",0.9962614185921548
08f48b3c6391176103e7bd65dac904c1,microsoft_structured,"=""562949966427463""",2024-12-28T09:57:23.687,Dollar Tree,"{""primary"": ""convenience_store"", ""alternate"": [""discount_store"", ""retail""]}","[""9565533180""]","[""""]",,"[{""freeform"": ""23969 Stuart Place Rd"", ""locality"": ""Harlingen"", ""region"": ""TX"", ""country"": ""US"", ""postcode"": ""78552""}]",0.77
1407374885013073,microsoft,"=""1407374885013073""",2016-05-19T15:28:19.927,SHELL,"{""primary"": ""gas_station"", ""alternate"": [""b2b_energy_mining"", ""automotive"", ""business_to_business""]}","[""0163534568""]","[""http://www.shell.co.uk/""]",,"[{""freeform"": ""Bath Road"", ""locality"": ""Newbury"", ""region"": """", ""country"": ""GB"", ""postcode"": ""RG14 1QT""}]",0.77
1407374885013073,microsoft_structured,"=""562949957221829""",2020-07-18T15:41:10.9,Shell,"{""primary"": ""gas_station"", ""alternate"": [""b2b_energy_mining"", ""automotive"", ""business_to_business""]}","[""0163534568""]","[""https://find.shell.com/gb/fuel/10019026-shell-newbury""]",,"[{""freeform"": ""Bath Rd"", ""locality"": ""Newbury"", ""region"": """", ""country"": ""GB"", ""postcode"": ""RG14 1QT""}]",0.77
08f2af60c44941950327df46b0384e4b,meta,"=""2266147017032184""",2025-01-06T00:00:00.000Z,TowneBank Mortgage,"{""primary"": ""bank_credit_union"", ""alternate"": [""installment_loans"", ""mortgage_broker""]}","[""+17575349370""]","[""https://www.townebank.com/location-and-atms/newport-news-oyster-point?utm_source=fb&utm_medium=Yext&y_source=1_MTU3OTAzMzUtNTU5LWxvY2F0aW9uLndlYnNpdGU%3D""]","[""https://www.facebook.com/2266147017032184""]","[{""freeform"": ""1 Old Oyster Point Rd"", ""locality"": ""Newport News"", ""postcode"": ""23602-0013"", ""region"": ""VA"", ""country"": ""US""}]",0.9962614185921548
08f2af60c44941950327df46b0384e4b,msft,"=""562949966253516""",2025-01-06T00:00:00.000Z,TowneBank Mortgage,"{""primary"": ""bank_credit_union"", ""alternate"": [""installment_loans"", ""mortgage_broker""]}","[""+17575349370""]","[""https://www.townebank.com/location-and-atms/newport-news-oyster-point?utm_source=fb&utm_medium=Yext&y_source=1_MTU3OTAzMzUtNTU5LWxvY2F0aW9uLndlYnNpdGU%3D""]","[""https://www.facebook.com/2266147017032184""]","[{""freeform"": ""1 Old Oyster Point Rd"", ""locality"": ""Newport News"", ""postcode"": ""23602-0013"", ""region"": ""VA"", ""country"": ""US""}]",0.9962614185921548
08f2af60c44941950327df46b0384e4b,msft,"=""1970324840008899""",2025-01-06T00:00:00.000Z,TowneBank Mortgage,"{""primary"": ""bank_credit_union"", ""alternate"": [""installment_loans"", ""mortgage_broker""]}","[""+17575349370""]","[""https://www.townebank.com/location-and-atms/newport-news-oyster-point?utm_source=fb&utm_medium=Yext&y_source=1_MTU3OTAzMzUtNTU5LWxvY2F0aW9uLndlYnNpdGU%3D""]","[""https://www.facebook.com/2266147017032184""]","[{""freeform"": ""1 Old Oyster Point Rd"", ""locality"": ""Newport News"", ""postcode"": ""23602-0013"", ""region"": ""VA"", ""country"": ""US""}]",0.9962614185921548
08f2af60c44941950327df46b0384e4b,msft,"=""1688849864368431""",2025-01-06T00:00:00.000Z,TowneBank Mortgage,"{""primary"": ""bank_credit_union"", ""alternate"": [""installment_loans"", ""mortgage_broker""]}","[""+17575349370""]","[""https://www.townebank.com/location-and-atms/newport-news-oyster-point?utm_source=fb&utm_medium=Yext&y_source=1_MTU3OTAzMzUtNTU5LWxvY2F0aW9uLndlYnNpdGU%3D""]","[""https://www.facebook.com/2266147017032184""]","[{""freeform"": ""1 Old Oyster Point Rd"", ""locality"": ""Newport News"", ""postcode"": ""23602-0013"", ""region"": ""VA"", ""country"": ""US""}]",0.9962614185921548
08f2af60c44941950327df46b0384e4b,microsoft_structured,"=""1688849864368431""",2022-02-08T15:48:02.09,TowneBank Mortgage,"{""primary"": ""mortgage_lender"", ""alternate"": [""mortgage_broker""]}","[""7575349370""]","[""https://newportnews.townebankmortgage.com/""]",,"[{""freeform"": ""1 Old Oyster Point Rd Ste 240"", ""locality"": ""Newport News"", ""region"": ""VA"", ""country"": ""US"", ""postcode"": ""23602""}]",0.77
08f3da18ccad52ad03cc06b87820910f,msft,"=""1970324841936378""",2025-01-06T00:00:00.000Z,davaindia GENERIC PHARMACY,"{""primary"": ""pharmacy"", ""alternate"": [""retail""]}","[""09818559767""]","[""http://sector15rohini.davaindia.com/""]",,"[{""freeform"": ""Shop No F21/66, Rohini, Sector 15"", ""locality"": ""New Delhi"", ""postcode"": ""110089"", ""region"": ""Delhi"", ""country"": ""IN""}]",0.77
08f3da18ccad52ad03cc06b87820910f,msft,"=""1688849864728832""",2025-01-06T00:00:00.000Z,davaindia GENERIC PHARMACY,"{""primary"": ""pharmacy"", ""alternate"": [""retail""]}","[""09818559767""]","[""http://sector15rohini.davaindia.com/""]",,"[{""freeform"": ""Shop No F21/66, Rohini, Sector 15"", ""locality"": ""New Delhi"", ""postcode"": ""110089"", ""region"": ""Delhi"", ""country"": ""IN""}]",0.77
08f3da18ccad52ad03cc06b87820910f,microsoft_structured,"=""1688849864728832""",2023-06-02T06:10:02.65,Davaindia Generic Pharmacy,"{""primary"": ""pharmacy"", ""alternate"": [""retail""]}","[""09818559767""]","[""https://pharmacy-nearme.davaindia.com/davaindia-generic-pharmacy-pharmacy-rohini-sector-15-new-delhi-173545/Home?utm_source=locator&utm_medium=bing""]",,"[{""freeform"": ""Shop No F21/66, Rohini, Sector 15"", ""locality"": ""New Delhi"", ""region"": ""Delhi"", ""country"": ""IN"", ""postcode"": ""110089""}]",0.77
08f46494a26a8a040329baa37a2b41af,meta,"=""1507971792842608""",2025-01-06T00:00:00.000Z,Pieology Pizzeria,"{""primary"": ""pizza_restaurant"", ""alternate"": [""restaurant"", ""italian_restaurant""]}","[""+18083771364""]","[""https://order.pieology.com/location/8067/menu?https%3A%2F%2Forder.pieology.com%2Flocation""]","[""https://www.facebook.com/1507971792842608""]","[{""freeform"": ""820 W Hind Dr"", ""locality"": ""Honolulu"", ""postcode"": ""96821-1848"", ""region"": ""HI"", ""country"": ""US""}]",0.9962614185921548
08f46494a26a8a040329baa37a2b41af,msft,"=""562949962111825""",2025-01-06T00:00:00.000Z,Pieology Pizzeria,"{""primary"": ""pizza_restaurant"", ""alternate"": [""restaurant"", ""italian_restaurant""]}","[""+18083771364""]","[""https://order.pieology.com/location/8067/menu?https%3A%2F%2Forder.pieology.com%2Flocation""]","[""https://www.facebook.com/1507971792842608""]","[{""freeform"": ""820 W Hind Dr"", ""locality"": ""Honolulu"", ""postcode"": ""96821-1848"", ""region"": ""HI"", ""country"": ""US""}]",0.9962614185921548
08f46494a26a8a040329baa37a2b41af,msft,"=""281474979194177""",2025-01-06T00:00:00.000Z,Pieology Pizzeria,"{""primary"": ""pizza_restaurant"", ""alternate"": [""restaurant"", ""italian_restaurant""]}","[""+18083771364""]","[""https://order.pieology.com/location/8067/menu?https%3A%2F%2Forder.pieology.com%2Flocation""]","[""https://www.facebook.com/1507971792842608""]","[{""freeform"": ""820 W Hind Dr"", ""locality"": ""Honolulu"", ""postcode"": ""96821-1848"", ""region"": ""HI"", ""country"": ""US""}]",0.9962614185921548
08f46494a26a8a040329baa37a2b41af,msft,"=""1407374888272599""",2025-01-06T00:00:00.000Z,Pieology Pizzeria,"{""primary"": ""pizza_restaurant"", ""alternate"": [""restaurant"", ""italian_restaurant""]}","[""+18083771364""]","[""https://order.pieology.com/location/8067/menu?https%3A%2F%2Forder.pieology.com%2Flocation""]","[""https://www.facebook.com/1507971792842608""]","[{""freeform"": ""820 W Hind Dr"", ""locality"": ""Honolulu"", ""postcode"": ""96821-1848"", ""region"": ""HI"", ""country"": ""US""}]",0.9962614185921548
08f46494a26a8a040329baa37a2b41af,msft,"=""1125899911171169""",2025-01-06T00:00:00.000Z,Pieology Pizzeria,"{""primary"": ""pizza_restaurant"", ""alternate"": [""restaurant"", ""italian_restaurant""]}","[""+18083771364""]","[""https://order.pieology.com/location/8067/menu?https%3A%2F%2Forder.pieology.com%2Flocation""]","[""https://www.facebook.com/1507971792842608""]","[{""freeform"": ""820 W Hind Dr"", ""locality"": ""Honolulu"", ""postcode"": ""96821-1848"", ""region"": ""HI"", ""country"": ""US""}]",0.9962614185921548
08f46494a26a8a040329baa37a2b41af,microsoft_structured,"=""1407374888272599""",2024-12-30T10:09:48.41,"Pieology Pizzeria Aina Haina, Honolulu, HI","{""primary"": ""fast_food_restaurant"", ""alternate"": [""pizza_restaurant"", ""vegan_restaurant"", ""food"", ""restaurant""]}","[""8083771364""]","[""https://pieology.com/pizza-near-me/?rest_id=8067""]",,"[{""freeform"": ""820 W Hind Dr"", ""locality"": ""Honolulu"", ""region"": ""HI"", ""country"": ""US"", ""postcode"": ""96821""}]",0.77
08f26838cd84ed8b03ceaa62d4a92b5e,meta,"=""209438179185245""",2025-01-06T00:00:00.000Z,Subway,"{""primary"": ""sandwich_shop"", ""alternate"": [""restaurant"", ""fast_food_restaurant""]}","[""+19703280484""]","[""http://www.subway.com/en-us""]","[""https://www.facebook.com/209438179185245""]","[{""freeform"": ""131 Chambers Ave"", ""locality"": ""Eagle"", ""postcode"": ""81631"", ""region"": ""CO"", ""country"": ""US""}]",0.9962614185921548
08f26838cd84ed8b03ceaa62d4a92b5e,msft,"=""562949960073254""",2025-01-06T00:00:00.000Z,Subway,"{""primary"": ""sandwich_shop"", ""alternate"": [""restaurant"", ""fast_food_restaurant""]}","[""+19703280484""]","[""http://www.subway.com/en-us""]","[""https://www.facebook.com/209438179185245""]","[{""freeform"": ""131 Chambers Ave"", ""locality"": ""Eagle"", ""postcode"": ""81631"", ""region"": ""CO"", ""country"": ""US""}]",0.9962614185921548
08f26838cd84ed8b03ceaa62d4a92b5e,microsoft_structured,"=""562949960073254""",2024-11-29T00:53:09.687,Subway,"{""primary"": ""fast_food_restaurant"", ""alternate"": [""sandwich_shop"", ""restaurant""]}","[""9703280484""]","[""https://restaurants.subway.com/united-states/co/eagle/131-chambers-ave?utm_source=yxt-bing&utm_medium=local&utm_term=acq&utm_content=14655&utm_campaign=evergreen-2020&y_source=1_MTQ5MTY1NDAtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D""]",,"[{""freeform"": ""131 Chambers Ave"", ""locality"": ""Eagle"", ""region"": ""CO"", ""country"": ""US"", ""postcode"": ""81631""}]",0.77
08f2a3060028d128031ed1b6d21d2aa9,meta,"=""219359704853493""",2025-01-06T00:00:00.000Z,Hear More Associates,"{""primary"": ""audiologist"", ""alternate"": [""pharmacy"", ""health_and_medical""]}","[""+17818638282""]","[""https://hearmoreassociates.com/""]","[""https://www.facebook.com/219359704853493""]","[{""freeform"": ""76 Bedford St"", ""locality"": ""Lexington"", ""postcode"": ""02420-4640"", ""region"": ""MA"", ""country"": ""US""}]",0.9877528662420382
08f2a3060028d128031ed1b6d21d2aa9,msft,"=""281474980556675""",2025-01-06T00:00:00.000Z,Hear More Associates,"{""primary"": ""audiologist"", ""alternate"": [""pharmacy"", ""health_and_medical""]}","[""+17818638282""]","[""https://hearmoreassociates.com/""]","[""https://www.facebook.com/219359704853493""]","[{""freeform"": ""76 Bedford St"", ""locality"": ""Lexington"", ""postcode"": ""02420-4640"", ""region"": ""MA"", ""country"": ""US""}]",0.9877528662420382
08f2a3060028d128031ed1b6d21d2aa9,msft,"=""1407374883618283""",2025-01-06T00:00:00.000Z,Hear More Associates,"{""primary"": ""audiologist"", ""alternate"": [""pharmacy"", ""health_and_medical""]}","[""+17818638282""]","[""https://hearmoreassociates.com/""]","[""https://www.facebook.com/219359704853493""]","[{""freeform"": ""76 Bedford St"", ""locality"": ""Lexington"", ""postcode"": ""02420-4640"", ""region"": ""MA"", ""country"": ""US""}]",0.9877528662420382
08f2a3060028d128031ed1b6d21d2aa9,microsoft_structured,"=""281474980556675""",2023-12-14T14:28:36,Hear More Associates,"{""primary"": ""hearing_aids"", ""alternate"": [""medical_supply"", ""hearing_aid_provider"", ""medical_center"", ""health_and_medical"", ""retail""]}","[""7818638282""]","[""https://hearmoreassociates.com/lexington/""]",,"[{""freeform"": ""76 Bedford St Ste 18"", ""locality"": ""Lexington"", ""region"": ""MA"", ""country"": ""US"", ""postcode"": ""02420""}]",0.77
281474977985340,microsoft,"=""281474977985340""",2023-11-24T06:12:38.65,PACK & SEND Chatswood,"{""primary"": ""freight_and_cargo_service"", ""alternate"": [""courier_and_delivery_services"", ""shipping_center"", ""business_storage_and_transportation"", ""business_to_business""]}","[""0294176344""]","[""https://www.packsend.com.au/couriers-new-south-wales/chatswood/""]",,"[{""freeform"": ""4/281-283 Penshurst Street"", ""locality"": ""North Willoughby"", ""region"": ""New South Wales"", ""country"": ""AU"", ""postcode"": ""2068""}]",0.77
281474977985340,microsoft_structured,"=""562949964903673""",2024-12-20T02:47:35.9,PACK & SEND Chatswood,"{""primary"": ""freight_and_cargo_service"", ""alternate"": [""courier_and_delivery_services"", ""shipping_center"", ""business_storage_and_transportation"", ""business_to_business""]}","[""0294176344""]","[""https://www.packsend.com.au/couriers-new-south-wales/chatswood/""]",,"[{""freeform"": ""4/283 Penshurst Street"", ""locality"": ""North Willoughby"", ""region"": ""New South Wales"", ""country"": ""AU"", ""postcode"": ""2068""}]",0.77
08f44e150b4332ab03ddd7cd318987fc,meta,"=""119290504436782""",2025-01-06T00:00:00.000Z,Dothan Nails Spa,"{""primary"": ""nail_salon"", ""alternate"": [""beauty_and_spa"", ""beauty_salon""]}","[""+13346718118""]","[""https://dothannailsspa.com/""]","[""https://www.facebook.com/119290504436782""]","[{""freeform"": ""3341 S Oates St"", ""locality"": ""Dothan"", ""postcode"": ""36301-5889"", ""region"": ""AL"", ""country"": ""US""}]",0.9962614185921548
08f44e150b4332ab03ddd7cd318987fc,msft,"=""1125899912467418""",2025-01-06T00:00:00.000Z,Dothan Nails Spa,"{""primary"": ""nail_salon"", ""alternate"": [""beauty_and_spa"", ""beauty_salon""]}","[""+13346718118""]","[""https://dothannailsspa.com/""]","[""https://www.facebook.com/119290504436782""]","[{""freeform"": ""3341 S Oates St"", ""locality"": ""Dothan"", ""postcode"": ""36301-5889"", ""region"": ""AL"", ""country"": ""US""}]",0.9962614185921548
08f44e150b4332ab03ddd7cd318987fc,msft,"=""1125899912465678""",2025-01-06T00:00:00.000Z,Dothan Nails Spa,"{""primary"": ""nail_salon"", ""alternate"": [""beauty_and_spa"", ""beauty_salon""]}","[""+13346718118""]","[""https://dothannailsspa.com/""]","[""https://www.facebook.com/119290504436782""]","[{""freeform"": ""3341 S Oates St"", ""locality"": ""Dothan"", ""postcode"": ""36301-5889"", ""region"": ""AL"", ""country"": ""US""}]",0.9962614185921548
08f44e150b4332ab03ddd7cd318987fc,microsoft_structured,"=""1125899912467418""",2024-11-16T19:49:26.903,Dothan Nails,"{""primary"": ""nail_salon"", ""alternate"": [""beauty_and_spa""]}","[""3346718118""]","[""""]",,"[{""freeform"": ""3341 S Oates St Ste 104"", ""locality"": ""Dothan"", ""region"": ""AL"", ""country"": ""US"", ""postcode"": ""36301""}]",0.77
08f27526994f22ec035e5bfc35795835,meta,"=""305646192968198""",2025-01-06T00:00:00.000Z,Enterprise Rent-A-Car,"{""primary"": ""car_rental_agency"", ""alternate"": [""travel"", ""business""]}","[""+19525428535""]","[""https://www.enterprise.com/en/car-rental-locations/us/mn/st-louis-park-1902.html?mcid=yext%3A245709""]","[""https://www.facebook.com/305646192968198""]","[{""freeform"": ""6801 Wayzata Blvd"", ""locality"": ""St Louis Park"", ""postcode"": ""55426-1736"", ""region"": ""MN"", ""country"": ""US""}]",0.9962614185921548
08f27526994f22ec035e5bfc35795835,msft,"=""562949956399397""",2025-01-06T00:00:00.000Z,Enterprise Rent-A-Car,"{""primary"": ""car_rental_agency"", ""alternate"": [""travel"", ""business""]}","[""+19525428535""]","[""https://www.enterprise.com/en/car-rental-locations/us/mn/st-louis-park-1902.html?mcid=yext%3A245709""]","[""https://www.facebook.com/305646192968198""]","[{""freeform"": ""6801 Wayzata Blvd"", ""locality"": ""St Louis Park"", ""postcode"": ""55426-1736"", ""region"": ""MN"", ""country"": ""US""}]",0.9962614185921548
08f27526994f22ec035e5bfc35795835,msft,"=""562949953460988""",2025-01-06T00:00:00.000Z,Enterprise Rent-A-Car,"{""primary"": ""car_rental_agency"", ""alternate"": [""travel"", ""business""]}","[""+19525428535""]","[""https://www.enterprise.com/en/car-rental-locations/us/mn/st-louis-park-1902.html?mcid=yext%3A245709""]","[""https://www.facebook.com/305646192968198""]","[{""freeform"": ""6801 Wayzata Blvd"", ""locality"": ""St Louis Park"", ""postcode"": ""55426-1736"", ""region"": ""MN"", ""country"": ""US""}]",0.9962614185921548
08f27526994f22ec035e5bfc35795835,msft,"=""1407374887947254""",2025-01-06T00:00:00.000Z,Enterprise Rent-A-Car,"{""primary"": ""car_rental_agency"", ""alternate"": [""travel"", ""business""]}","[""+19525428535""]","[""https://www.enterprise.com/en/car-rental-locations/us/mn/st-louis-park-1902.html?mcid=yext%3A245709""]","[""https://www.facebook.com/305646192968198""]","[{""freeform"": ""6801 Wayzata Blvd"", ""locality"": ""St Louis Park"", ""postcode"": ""55426-1736"", ""region"": ""MN"", ""country"": ""US""}]",0.9962614185921548
