place_id,best_source,best_name,best_phone,best_address,best_website,best_category
08f1ea3d3184e6c803e98d556aa5e9c6,meta,Estetica Sara,3887210336,"[{""freeform"": ""via Saffi 6"", ""locality"": ""Forlimpopoli"", ""postcode"": ""47034"", ""country"": ""IT""}]",,spas
08f1ea40447a59b2039b146d6f3ddbfe,microsoft,Studio Dentistico Dr. Tonti,0445523687,"[{""freeform"": ""Via Baccarini, 21"", ""locality"": ""Schio"", ""postcode"": ""36015"", ""region"": ""VI"", ""country"": ""IT""}]",http://www.studiodentisticotonti.com/,dentist
08f1ea415a631da603e53c1e5f8100be,meta,Abbigliamento Profumeria Maria Rosa,0445590090,"[{""freeform"": ""Piazza Pecori Giraldi, 1"", ""locality"": ""Valli del Pasubio"", ""postcode"": ""36030"", ""region"": ""34"", ""country"": ""IT""}]",,clothing_store
08f1ea446ed882290325e618a0d79f7e,meta,L'Ufficio Srl,,"[{""freeform"": ""Corso Milano, 50/A"", ""locality"": ""Verona"", ""postcode"": ""37138"", ""region"": ""VR"", ""country"": ""IT""}]",https://www.fotocopiatriciverona.it/,office_equipment
08f1ea46b2785bb30398694b7186f4e2,meta,Comune di Gazzo Veronese,0442579000,"[{""freeform"": ""Via Roma, 89"", ""locality"": ""Gazzo Veronese"", ""postcode"": ""37060"", ""region"": ""34"", ""country"": ""IT""}]",http://www.comune.gazzo.vr.it/,town_hall
08f1ea4c402c36690356e3ca028ae6f9,meta,Residence Malcesine,0454500300,"[{""freeform"": ""Via Navene Vecchia, 135"", ""locality"": ""Malcesine"", ""postcode"": ""37018"", ""region"": ""34"", ""country"": ""IT""}]",http://www.residencemalcesine.it/,hotel
08f1ea4c5326d45b037832aeda3da866,meta,Bar Sole,,"[{""freeform"": ""Via Gardesana, 36"", ""locality"": ""Brenzone sul Garda"", ""postcode"": ""37010"", ""region"": ""34"", ""country"": ""IT""}]",,pub
08f1ea51035b162d0343203da2b4dfcd,meta,Al Pont De Fero,0434620720,"[{""freeform"": ""Via Roma, 116"", ""locality"": ""Prata di Pordenone"", ""postcode"": ""33080"", ""region"": ""36"", ""country"": ""IT""}]",http://negozi.sisal.com/punto-vendita/prata-di-pordenone-via-roma-116-bar-al-pont-de-fero,bar
08f1ea541825054a03e000f89601f94c,meta,Mezzopieno,0412007882,"[{""freeform"": ""Fondamenta dei Ormesini, Sestiere Cannaregio, 2831"", ""locality"": ""Venezia"", ""postcode"": ""30121"", ""region"": ""34"", ""country"": ""IT""}]",,winery
08f1ea559883492c03bf7e33805a4382,meta,Un sogno verde,3293657448,"[{""freeform"": ""Via Molinella, 83"", ""locality"": ""Pianiga"", ""postcode"": ""30030"", ""region"": ""34"", ""country"": ""IT""}]",http://unsognoverde.it/,gardener
08f1ea5730172069034b97bd17a49833,meta,Vinicola Al Mulinat,0421359925,"[{""freeform"": ""Via Roma Sinistra, 132"", ""locality"": ""Jesolo"", ""postcode"": ""30016"", ""region"": ""34"", ""country"": ""IT""}]",https://vinicolaalmulinat.it/,winery
08f1ea59834b6122035ebaf7626dd4a6,microsoft,24H ARTIGIAN RIPARAZIONE FABBRI - IDRAULICI - ELETTRICISTI,3315436845,"[{""freeform"": ""Via Roma, 37"", ""locality"": ""Alpago"", ""postcode"": ""32016"", ""region"": ""BL"", ""country"": ""IT""}]",https://www.prontointerventoexpress.it/,key_and_locksmith
08f1ea5a0844374503cfcd8b2707713e,meta,Pizzecco,9043221210,"[{""freeform"": ""Via Gemona, 48"", ""locality"": ""Udine"", ""postcode"": ""33100"", ""region"": ""36"", ""country"": ""IT""}]",,fabric_store
08f1ea60690630c203b4f2e28ff3860c,meta,Dana Stampi s.r.l.,0522693673,"[{""freeform"": ""Via 4 Novembre, 20"", ""locality"": ""Correggio"", ""postcode"": ""42015"", ""region"": ""45"", ""country"": ""IT""}]",http://www.danastampi.it/,industrial_company
08f1ea61020d682003a74eb34f0f6591,meta,BLL Immagine e Creativita,0521235152,"[{""freeform"": ""Borgo Claudio Merulo, 1"", ""locality"": ""Parma"", ""postcode"": ""43121"", ""region"": ""45"", ""country"": ""IT""}]",http://www.bllimmagineecreativita.it,advertising_agency
08f1eb1929c8604503e5996883859eec,microsoft,Service Neon,3470455420,"[{""freeform"": ""Via Cava, 257"", ""locality"": ""Rosignano Solvay"", ""postcode"": ""57016"", ""region"": ""LI"", ""country"": ""IT""}]",http://www.serviceneon.it,building_supply_store
08f1eb4d75b70952032fe68b67de3608,meta,Panificio De Mattei,0184507272,"[{""freeform"": ""Piazza Cristoforo Colombo, 9"", ""locality"": ""Sanremo"", ""postcode"": ""18038"", ""region"": ""42"", ""country"": ""IT""}]",,bakery
08f1eb52136466110372311b39f89b9c,meta,Edicola,3911478397,"[{""freeform"": ""Via Cosimo del Fante, 43"", ""locality"": ""Livorno"", ""postcode"": ""57123"", ""region"": ""52"", ""country"": ""IT""}]",http://www.cpt.pisa.it,book_magazine_distribution
08f1eb535017124e034ea6a8818ccedc,meta,Istituto Figlie di San Francesco,9050562059,"[{""freeform"": ""Via Andrea Pisano, 56"", ""locality"": ""Pisa"", ""postcode"": ""56122"", ""region"": ""52"", ""country"": ""IT""}]",https://www.istitutofigliedisanfrancesco.org/scuola-infanzia-pisa/,preschool
08f1eb5ba816144903b0fcb227e14e49,meta,Studio Odontoiatrico Borgioli Dr. Andrea,0585633217,"[{""freeform"": ""Piazza Gino Menconi, 13"", ""locality"": ""Carrara"", ""postcode"": ""54033"", ""region"": ""52"", ""country"": ""IT""}]",http://www.studioodontoiatricoborgioli.com/,dentist
08f1eb5ba8ba504603b783a90e1e34e9,meta,Elettrauto Autoelettrica,0585633544,"[{""freeform"": ""Viale 20 Settembre, 285"", ""locality"": ""Carrara"", ""postcode"": ""54033"", ""region"": ""52"", ""country"": ""IT""}]",http://www.elettrautoautoelettrica-carrara.it/,automotive_parts_and_accessories
08f1ec910c842640034df1e3402ae066,meta,Shell,2123213015,"[{""country"": ""TR""}]",http://www.shell.com.tr/,gas_station
08f1ec9c434b687503fa4f27961f3e0a,meta,Bahçeşehir Park 1 Evleri,2522124000,"[{""country"": ""TR""}]",,accommodation
08f1ecba4972b364039b1dc77b0a0124,meta,Özdemiroğlu Kebap  Baklava,2244701010,"[{""freeform"": ""Ahmet Taner K\u0131\u015flal\u0131 Caddesi 13"", ""locality"": ""Nil\u00fcfer"", ""postcode"": ""16235"", ""country"": ""TR""}]",http://www.ozdemiroglubalkava.com/,doner_kebab
08f1ed6c9600e9ac0396545f95a4326e,meta,Garaci Collettivi,3496434773,"[{""freeform"": ""Via Bari, 6"", ""locality"": ""Melendugno"", ""postcode"": ""73026"", ""region"": ""75"", ""country"": ""IT""}]",,music_venue
08f1eda74599a62e03a1da7207c21064,meta,Cirocco,2102615293,"[{""freeform"": ""\u039a\u03cd\u03c1\u03bf\u03c5 \u0391\u03c7\u03b9\u03bb. 23"", ""locality"": ""\u0391\u03b8\u03ae\u03bd\u03b1"", ""postcode"": ""115 25"", ""country"": ""GR""}]",,women's_clothing_store
08f1ef5104568ad603ef63e57f135953,meta,Auto Klinika d.o.o.,8134723777,"[{""freeform"": ""Vozda Karadjordja 97"", ""locality"": ""Aran\u0111elovac"", ""postcode"": ""34300"", ""country"": ""RS""}]",http://www.autoklinika.rs/,auto_detailing
08f1f0060068c870036f9281dbf4bfcc,meta,Fischkutter Jugend- und Begegnungsstätte,3816373424,"[{""freeform"": ""Krummendorfer Stra\u00dfe 15"", ""locality"": ""Rostock"", ""postcode"": ""18147"", ""country"": ""DE""}]",http://www.fischkutter.org/,youth_organizations
08f1f0061eb51556038f196e106d4189,microsoft,Notarin Margrit Kirchhoff,3814930330,"[{""freeform"": ""Paulstr. 11"", ""locality"": ""Rostock"", ""postcode"": ""18055"", ""region"": ""Mecklenburg-Vorpommern"", ""country"": ""DE""}]",https://www.margritkirchhoff.de/,notary_public
08f1f0204831024203a8625d51944196,meta,LED Nord,4938608090,"[{""freeform"": ""An d. Crivitzer Ch 1"", ""postcode"": ""19065"", ""country"": ""DE""}]",http://led-nord.de/,shopping
08f1f02063cd996b03253b5a992c8fbc,meta,bergwerk IT GmbH,3853269550,"[{""freeform"": ""Bergstra\u00dfe 45"", ""locality"": ""Schwerin"", ""postcode"": ""19055"", ""country"": ""DE""}]",http://www.bergwerk-it.de/,it_service_and_computer_repair
08f1f02580711558032beb326920b8cf,meta,Gehrhus Immobilien e.K.,4131220471,"[{""freeform"": ""Von-Eichendorff-Stra\u00dfe 28"", ""locality"": ""Adendorf"", ""postcode"": ""21365"", ""country"": ""DE""}]",http://www.bauagentur-gehrhus.de/,construction_services
08f1f02c6227230c037ef58b0bc5cee9,microsoft,"Friseur Salon ""Zur alten Wache"" | Inhaberin Kathleen Lindt",4945413106,"[{""freeform"": ""Herrenstr. 2"", ""locality"": ""Ratzeburg"", ""postcode"": ""23909"", ""region"": ""Schleswig-Holstein"", ""country"": ""DE""}]",https://www.friseur-ratzeburg.de/,hair_salon
08f1f03b0dc94056035f06ff7b194d4a,meta,Innovent GmbH Greifswald,9383456650,"[{""freeform"": ""Baustra\u00dfe 32"", ""locality"": ""Greifswald"", ""postcode"": ""17489"", ""country"": ""DE""}]",http://www.innovent-gmbh.de/,information_technology_company
08f1f05b01b9aaf0037d40991a005a2a,meta,Lars-Erik Larssongymnasiet,6463781300,"[{""freeform"": ""Bredgatan 13"", ""locality"": ""Lund"", ""postcode"": ""222 21"", ""country"": ""SE""}]",http://www.lel.nu/,education
08f1f060364236ce03961b6cf162c389,meta,Netto Marken-Discount,8002000015,"[{""freeform"": ""Claus-Sinjen-Stra\u00dfe 33"", ""locality"": ""Kronshagen"", ""postcode"": ""24119"", ""country"": ""DE""}]",http://www.netto-online.de/,discount_store
08f1f064de8c019803d532b1a29fd5c0,meta,Jomaclean Gebäudedienste,1739267281,"[{""freeform"": ""Gustav-Schatz-Weg 30"", ""locality"": ""Bad Bramstedt"", ""postcode"": ""24576"", ""country"": ""DE""}]",http://www.jomaclean.de/,home_cleaning
08f1f06ce2a004a40341f2b27fa560e7,microsoft,Bad & Meer Fachmarkt für Heizung & Sanitär,4331440280,"[{""freeform"": ""Hollerstr. 99"", ""locality"": ""B\u00fcdelsdorf"", ""postcode"": ""24782"", ""region"": """", ""country"": ""DE""}]",http://www.bad-und-meer.de/,hvac_services
08f1f0898ab46ac003d5aaecd4d59916,meta,Siłownia 16 Koszalin,8501664333,"[{""freeform"": ""ulica Stanis\u0142awa D\u0105bka 1"", ""locality"": ""Koszalin"", ""postcode"": ""75-354"", ""region"": ""32"", ""country"": ""PL""}]",https://silownia.koszalin.pl/,gym
08f1f0b44e466a0103f39fa87dc0107b,msft,Punkt sprzedaży Plus i Polsat Box,,"[{""freeform"": ""Mieczys\u0142awa Je\u017cyka 2A"", ""locality"": ""W\u0105growiec"", ""postcode"": ""62-100"", ""country"": ""PL""}]",http://www.plus.pl/,mobile_phone_store
08f1f10114810808039880fe9ebe7eaa,microsoft,Kreutzer Taxi,0495446734,"[{""freeform"": ""Nienburger Str. 66"", ""locality"": ""Rehden"", ""postcode"": ""49453"", ""region"": """", ""country"": ""DE""}]",,taxi_service
08f1f1046938a0020354dde363732179,meta,Die Goldschmiede,4957417495,"[{""freeform"": ""Scharrnstra\u00dfe 4"", ""locality"": ""L\u00fcbbecke"", ""postcode"": ""32312"", ""country"": ""DE""}]",https://www.diegoldschmiede-luebbecke.de/,jewelry_store
08f1f109608a852303287f0a08896217,meta,PC-Shop Delmenhorst,4221801580,"[{""freeform"": ""Oldenburger Stra\u00dfe 40"", ""locality"": ""Delmenhorst"", ""postcode"": ""27753"", ""country"": ""DE""}]",https://www.pc-shop-del.de/,it_service_and_computer_repair
08f1f11583b448c103c5250bdbb18282,microsoft,"Landwirtschaftskammer (LWK) Niedersachsen, Standort Hannover",4951136650,"[{""freeform"": ""Wunstorfer Landstr. 9"", ""locality"": ""Hannover"", ""postcode"": ""30453"", ""region"": """", ""country"": ""DE""}]",https://www.lwk-niedersachsen.de/,florist
08f1f11618c549ae0318404b974f642c,meta,Praxis Fahima Asseily,3135573299,"[{""freeform"": ""Berliner Heerstra\u00dfe 9"", ""locality"": ""Braunschweig"", ""postcode"": ""38104"", ""country"": ""DE""}]",http://www.fahealing.de/,naturopathic_holistic
08f1f11b4d0940b603539f8d8f92e835,meta,Akropolis,4958617121,"[{""freeform"": ""M\u00fchlentor 13"", ""locality"": ""Dannenberg (Elbe)"", ""postcode"": ""29451"", ""country"": ""DE""}]",,restaurant
08f1f1253491e08a0355c6b41a4f0509,meta,PZW Press- und Zerspanungstechnik Witten GmbH & Co,4923022060,"[{""freeform"": ""Im Esch 17"", ""locality"": ""Witten"", ""postcode"": ""58455"", ""country"": ""DE""}]",http://www.pzw-witten.de,metal_supplier
08f1f1257095c30a03dd49b88eedb74e,meta,H. Hesse Kaltprofile und Bearbeitung GmbH und Co.,4923044987,"[{""freeform"": ""Binnerheide 14"", ""locality"": ""Schwerte"", ""postcode"": ""58239"", ""country"": ""DE""}]",http://www.hessekaltprofile.de,metal_fabricator
08f1f1257625e93603dc9e5fe8382814,meta,Kuhlmann Ali Zahnarzt,2304237900,"[{""freeform"": ""Rathausstra\u00dfe 30"", ""locality"": ""Schwerte"", ""postcode"": ""58239"", ""country"": ""DE""}]",http://www.praxis-kuhlmann.de,dentist
08f1f125b549141a033d8abde11f4d25,meta,Kindel GmbH & Co. KG Blechdruckerei,9202266340,"[{""freeform"": ""Wittener Stra\u00dfe 238"", ""locality"": ""Wuppertal"", ""postcode"": ""42279"", ""country"": ""DE""}]",http://www.blechdruckerei-kindel.de/,printing_services
08f1f1291a0a576003340fda0919e4d5,microsoft,Christine Wessel-Mellentin Heilpraktikerin Psychotherapie,1602271994,"[{""freeform"": ""Werseaue 68"", ""locality"": ""M\u00fcnster"", ""postcode"": ""48157"", ""region"": ""North Rhine-Westphalia"", ""country"": ""DE""}]",,alternative_medicine
08f1f12c1891c421037f398db9bba262,meta,Heinz-Peter Wöstmann Elektro,9230977680,"[{""freeform"": ""Eichenstra\u00dfe 16"", ""locality"": ""Waltrop"", ""postcode"": ""45731"", ""country"": ""DE""}]",http://www.elektro-woestmann.de/,electrician
08f1f12cd0dad11b03c29971654cc5a7,microsoft,Hanke Wohntextil Michael Hanke,0231140442,"[{""freeform"": ""Beurhausstr. 63"", ""locality"": ""Dortmund"", ""postcode"": ""44137"", ""region"": ""North Rhine-Westphalia"", ""country"": ""DE""}]",http://www.hanke-wohntextil.de/,interior_design
08f1f1371293566103956d37a99719c0,microsoft,"Praxis für Schmerzmedizin Dr. Carola Vogel, Privatpraxis (Selbstzahler/Privatversicherte)",4955441888,"[{""freeform"": ""M\u00fcndener Str. 70"", ""locality"": ""Reinhardshagen"", ""postcode"": ""34359"", ""region"": ""Hesse"", ""country"": ""DE""}]",,neurologist
08f1f1378c0a3099031ca9190f453c3a,msft,Architekturbüro Volkmer Planung + Bauleitung,0554131071,"[{""freeform"": ""Am Wittenborn 70"", ""locality"": ""Hann. M\u00fcnden"", ""postcode"": ""34346"", ""country"": ""DE""}]",http://www.volkmer-architekturbuero.de/,architect
08f1f13d06cdb4dd03c2287ba2cf48a4,meta,Oberschorfheide,9523192570,"[{""freeform"": ""Lange Stra\u00dfe 26"", ""locality"": ""Detmold"", ""postcode"": ""32756"", ""country"": ""DE""}]",https://www.boeckmann-mode.de/lingerie.html,clothing_store
08f1f142a41a198303af4fc1dd85450c,meta,Ratskeller Oldenburg,4419250001,"[{""freeform"": ""Markt 1"", ""locality"": ""Oldenburg (Oldb.)"", ""postcode"": ""26122"", ""country"": ""DE""}]",http://www.ratskeller-oldenburg.de,german_restaurant
08f1f146cd8f4d8b034df7d18ab5f6fc,meta,Fahrschule Walter Lohmann,4473947373,"[{""freeform"": ""Zum Esch 25"", ""locality"": ""Emstek"", ""postcode"": ""49685"", ""country"": ""DE""}]",http://Fahrschule-Lohmann.de/,driving_school
08f1f14a8e7a0c63033e02e2112ebd12,meta,Müller & Egerer Bäckerei Konditorei,9440298680,"[{""freeform"": ""Hindenburgstra\u00dfe 10"", ""locality"": ""Varel"", ""postcode"": ""26316"", ""country"": ""DE""}]",http://www.mueller-egerer.de,bakery
08f1f14ab63038d50325e59ff5a13089,meta,Radwechsel,4534836455,"[{""freeform"": ""Bahnhofstra\u00dfe 9"", ""locality"": ""Zetel"", ""postcode"": ""26340"", ""country"": ""DE""}]",http://www.radwechsel-zetel.de/,bicycle_shop
08f1f15175db63730320e96a1db6006b,meta,Werner's Schlemmertheke,4941412626,"[{""freeform"": ""Thuner Stra\u00dfe 75"", ""locality"": ""Stade"", ""postcode"": ""21680"", ""country"": ""DE""}]",https://werners-schlemmertheke.business.site/?utm_source=gmb&utm_medium=referral,caterer
08f1f15430b5a80a03d64cc7138c01f1,meta,Thermo Systems,2981897330,"[{""freeform"": ""Zur Alten W\u00f6rpe 4"", ""locality"": ""Lilienthal"", ""postcode"": ""28865"", ""country"": ""DE""}]",http://www.thermo-systems.de/,hvac_services
08f1f154855142f303cb8f57cae883bc,microsoft,HWV Hanseatische Wirtschafts- und Vertriebsgesellschaft für Ärztebedarf R. Blome GmbH,0421434480,"[{""freeform"": ""Johann-von-Bodeck-Str. 9"", ""locality"": ""Bremen"", ""postcode"": ""28309"", ""region"": """", ""country"": ""DE""}]",http://www.hwv-med.de/,wholesaler
08f1f15b5155a02c03727c45a590f14b,microsoft,Hans-Werner Süfke Taxi- und Reisebusunternehmen e. K.,4941934011,"[{""freeform"": ""Hamburger Str. 35"", ""locality"": ""Henstedt Ulzburg"", ""postcode"": ""24558"", ""region"": ""Schleswig-Holstein"", ""country"": ""DE""}]",http://www.suefke-reisen.de/,bus_service
08f1f16052a4c36e037e498aedcad7cf,meta,Euregio Immobilien Thorsten Deitel,9592396330,"[{""freeform"": ""Bentheimer Stra\u00dfe 21"", ""locality"": ""Sch\u00fcttorf"", ""postcode"": ""48465"", ""country"": ""DE""}]",http://www.euregio-immobilien.eu/,real_estate
08f1f1620e29e4350342b22f2e7596e7,meta,Grill-Ecke,9545112562,"[{""freeform"": ""Oststra\u00dfe 31"", ""locality"": ""Ibbenb\u00fcren"", ""postcode"": ""49477"", ""country"": ""DE""}]",http://www.graefin-tamara.de,barbecue_restaurant
08f1f165310da9630388444afa78937c,meta,Allego Charging Station,1880333033,"[{""freeform"": ""Emmastraat 6"", ""locality"": ""Lochem"", ""postcode"": ""7241 EJ"", ""country"": ""NL""}]",https://allego.eu/charging-station/emmastraat-6-lochem,professional_services
08f1f166d246c3290303ee41124b93fa,meta,Murkel‘s Nähwelt,1736261921,"[{""freeform"": ""K\u00f6tter\u00f6de 5"", ""locality"": ""D\u00fclmen"", ""postcode"": ""48249"", ""country"": ""DE""}]",,fashion
08f1f188488e1ca603e40f22bf79c53d,meta,Caretherapie24,2833660100,"[{""freeform"": ""Hollandweg 24"", ""locality"": ""Teltow"", ""postcode"": ""14513"", ""country"": ""DE""}]",http://www.caretherapie24.com/,physical_therapy
08f1f18b26b1019003239db7ed527e75,meta,duo schreib & spiel,0547070420,"[{""freeform"": ""Wilhelm-Kabus-Stra\u00dfe 75"", ""locality"": ""Berlin"", ""postcode"": ""10829"", ""country"": ""DE""}]",https://www.duo-shop.de/,toy_store
08f1f18c768d9d6603f4c1aa83c6e520,microsoft,DEKRA,0338176920,"[{""freeform"": ""Forstweg 8A"", ""locality"": ""Bad Belzig"", ""postcode"": ""14806"", ""region"": ""Brandenburg"", ""country"": ""DE""}]",https://www.dekra.de/de/belzig,car_inspector
08f1f19882108743037aa0e2fefe6fdb,meta,KERAMUNDO,9335414870,"[{""freeform"": ""Goethestra\u00dfe 11B"", ""locality"": ""Frankfurt (Oder)"", ""postcode"": ""15234"", ""country"": ""DE""}]",http://www.keramundo.de/frankfurtoder,building_supply_store
08f1f1a4e530eca00354ca529f964738,meta,Hohe Reuth,9366042414,"[{""freeform"": ""Kleinbocka 23"", ""locality"": ""Bocka"", ""postcode"": ""07589"", ""country"": ""DE""}]",http://www.hotelhohereuth.de,hotel
08f1f1a61b65ea2a033b99f76642dac2,meta,Raab Karcher Building Materials,,"[{""freeform"": ""Muldestra\u00dfe 41"", ""locality"": ""Zwickau"", ""postcode"": ""08056"", ""country"": ""DE""}]",http://www.raabkarcher.de/zwickau,building_supply_store
08f1f1a732635ab303e43536cf885561,microsoft,Hermes PaketShop,0593551111,"[{""freeform"": ""Hauptstr. 12"", ""locality"": ""Ronneburg"", ""postcode"": ""07580"", ""region"": ""Thuringia"", ""country"": ""DE""}]",https://paketshop.myhermes.de/int/hpsf.html?shopid=637326,skilled_nursing
08f1f1a891a75b4b032b37e00bc5dd40,meta,MAMMOET Deutschland GmbH,3461432681,"[{""freeform"": ""Am Haupttor 3737"", ""locality"": ""Leuna"", ""postcode"": ""06237"", ""region"": """", ""country"": ""DE""}]",http://www.mammoet.de/,crane_services
08f1f1a8da865c3503b4c552c4c8273e,meta,Mobilblitz Leipzig Ratzelbogen,4197855045,"[{""freeform"": ""Leipzig Ratzelbogen, Kiewer Stra\u00dfe 1"", ""locality"": ""Leipzig"", ""postcode"": ""04209"", ""country"": ""DE""}]",https://taplink.cc/mobilblitz,mobile_phone_store
08f1f1a9ab72151e0395f93e968c61b9,meta,Aral,3455126523,"[{""freeform"": ""Volkmannstra\u00dfe 19"", ""locality"": ""Halle (Saale)"", ""postcode"": ""06112"", ""country"": ""DE""}]",http://www.aral.de/,gas_station
08f1f1b249ba946b03529572f455053c,meta,Fielmann,3581764640,"[{""freeform"": ""Berliner Stra\u00dfe 61"", ""locality"": ""G\u00f6rlitz"", ""postcode"": ""02826"", ""country"": ""DE""}]",https://www.fielmann.de/0921,eyewear_and_optician
08f1f1d48149303303581d063afa1b3a,meta,Hüco Stoffe,9303449043,"[{""freeform"": ""Lise-Meitner-Stra\u00dfe 7"", ""locality"": ""Berlin"", ""postcode"": ""10589"", ""country"": ""DE""}]",http://www.hueco-stoffe.de/,fabric_store
08f1f1d48271dd9a03e63a527131eb83,meta,GEERS Hörgeräte,3063961056,"[{""freeform"": ""Reichsstra\u00dfe 102"", ""locality"": ""Berlin"", ""postcode"": ""14052"", ""country"": ""DE""}]",https://standorte.geers.de/berlin/reichsstrasse-102.html?utm_source=Yext&utm_medium=Facebook&utm_campaign=Yext_Listings&y_source=1_MTA1NTIyNjMtNTU5LWxvY2F0aW9uLndlYnNpdGU%3D,medical_supply
08f1f1d48823204b0359a6c51b3c437f,meta,Bitkom Akademie,3027576263,"[{""freeform"": ""Albrechtstra\u00dfe 10"", ""locality"": ""Berlin"", ""postcode"": ""10117"", ""country"": ""DE""}]",http://www.bitkom-akademie.de/,education
08f1f1d48a5b2142035cc7d4a73eb746,msft,Das Küchenhaus Uwe Zoch GmbH,3042262070,"[{""freeform"": ""Fuggerstr. 43"", ""locality"": ""Berlin"", ""postcode"": ""10777"", ""region"": ""Berlin"", ""country"": ""DE""}]",https://www.kuechenhauszoch-berlin.de/,kitchen_remodeling
08f1f1d4ae656d2a03a6a693c5bd3346,meta,Peter Krause und Vainceur Alfred,9304040946,"[{""freeform"": ""Nordlichtstra\u00dfe 28-30"", ""locality"": ""Berlin"", ""postcode"": ""13405"", ""country"": ""DE""}]",http://www.tischlerei-kuv.de,carpenter
08f1f1e5752d068203c784e8f79a40f3,meta,Kosmetiketage Nofretete,3944364206,"[{""freeform"": ""Katharinenstra\u00dfe 22"", ""locality"": ""Blankenburg (Harz)"", ""postcode"": ""38889"", ""country"": ""DE""}]",https://www.harzkosmetik.de/unser-wohlfuehl-leistungsangebot,beauty_salon
08f1f1eb9943201e03460e91608e81ae,meta,Brot & Käs - Der feine Bioladen,9172728590,"[{""freeform"": ""Keplerstra\u00dfe 10"", ""locality"": ""Magdeburg"", ""postcode"": ""39104"", ""region"": ""ST"", ""country"": ""DE""}]",https://brot-kas-der-feine-bioladen.business.site/,organic_grocery_store
08f1f1eb9aa5845d039addbb6ec0df2e,meta,halber85,1716255520,"[{""freeform"": ""Halberst\u00e4dter Stra\u00dfe 85"", ""locality"": ""Magdeburg"", ""postcode"": ""39112"", ""country"": ""DE""}]",http://www.halber85.de/,arts_and_entertainment
08f1f204d50c3a4a036f3e1b5e6bfa86,meta,Kinastumper.dk,4520156198,"[{""freeform"": ""Rings\u00f8vej 33C"", ""locality"": ""Ryomg\u00e5rd"", ""postcode"": ""8550"", ""region"": ""82"", ""country"": ""DK""}]",http://www.kinastumper.dk/,motorcycle_repair
08f1f22ba441bd8003c9ac92d5a2e082,meta,Oscar Biludlejning Lisbjerg,4542909048,"[{""freeform"": ""Lisbjergbakken 2D"", ""locality"": ""Aarhus N"", ""postcode"": ""8200"", ""region"": ""82"", ""country"": ""DK""}]",https://hejoscar.dk/afdelinger/biludlejning-lisbjerg,car_rental_agency
08f1f2d6b121bae9037c5aa065d85015,meta,TeamOlmed Kalmar,6104513302,"[{""freeform"": ""Malmbrogatan 14"", ""postcode"": ""392 35"", ""country"": ""SE""}]",https://www.1177.se/Kalmar-lan/hitta-vard/kontaktkort/TeamOlmed-Kalmar/,medical_research_and_development
08f1f2e4c52535b303d6e2707a0f297b,meta,Svensk Fastighetsförmedling Eslöv,4641313000,"[{""freeform"": ""V\u00e4stergatan 5"", ""locality"": ""Esl\u00f6v"", ""postcode"": ""241 30"", ""country"": ""SE""}]",http://svenskfast.se/eslov,real_estate
08f1f2e5048d164e03fd620dbb04a308,meta,Lindell's Car Nissan,4642203890,"[{""freeform"": ""Fibergatan 3"", ""locality"": ""Billesholm"", ""postcode"": ""267 73"", ""country"": ""SE""}]",http://www.lindellsbil.se,automotive_repair
08f1f302641ad48a03afd98693f81380,microsoft,Reformhaus Schulze,0465122556,"[{""freeform"": ""Stephanstr. 7"", ""locality"": ""Sylt"", ""postcode"": ""25980"", ""region"": ""Schleswig-Holstein"", ""country"": ""DE""}]",http://www.sylter-reformhaus.de/,butcher_shop
08f1f3121d9aa6e103f36547890dd58b,meta,Freddys Byggemontering,4540162028,"[{""freeform"": ""Landevejen 7"", ""locality"": ""Augustenborg"", ""postcode"": ""6440"", ""region"": ""83"", ""country"": ""DK""}]",,carpenter
08f1f33366a0831003dbc94079ee198a,meta,Sparkasse Hennstedt-Wesselburen,4943315950,"[{""freeform"": ""M\u00fchlenstra\u00dfe 18"", ""locality"": ""Hennstedt"", ""postcode"": ""25779"", ""country"": ""DE""}]",http://www.spk-hennstedt-wesselburen.de/,atms
08f1f334998d0c83037566e9261e0305,microsoft,JKS - Brandschutz,4269296150,"[{""freeform"": ""Kastanienweg 11"", ""locality"": ""Wangerland"", ""postcode"": ""26434"", ""region"": ""Lower Saxony"", ""country"": ""DE""}]",,fire_protection_service
08f1f42892586a4e0359e8c2b5580679,meta,Sklep rybny SIEJA,8661066359,"[{""freeform"": ""ul. Wile\u0144ska 2"", ""locality"": ""Sejny"", ""postcode"": ""16-500"", ""country"": ""PL""}]",,shopping
08f1f66a8a38dac2031104017635f17c,meta,Īriss Talsi SIA,7163222453,"[{""freeform"": ""Jaun\u0101 iela 19"", ""locality"": ""Talsi"", ""postcode"": ""3201"", ""country"": ""LV""}]",https://www.iriss-talsi.lv/,flowers_and_gifts_shop
08f1f8024966ac5d03c852ff651223e4,meta,Ringlihof,4976129583,"[{""freeform"": ""Katzentalweg 1"", ""locality"": ""Horben"", ""postcode"": ""79289"", ""country"": ""DE""}]",http://www.ringlihof.de,eat_and_drink
08f1f8036d9b130e03ec54381d4c24fd,meta,Calico Jacks,6429213430,"[{""freeform"": ""Obere Guldenstra\u00dfe 13"", ""locality"": ""Endingen am Kaiserstuhl"", ""postcode"": ""79346"", ""country"": ""DE""}]",,cafe
