place_id,source,name,phone,addr,street,city,state,postal,country,categories,website,socials
12b9043a-99ea-41bc-a1c6-6bc2d58e7226,omf_philadelphia_full.csv,rite aid,2154821992.0,5911 ridge ave,5911 ridge ave,,,,,"[""vitamins_and_supplements""]","[""https://www.riteaid.com/locations/pa/philadelphia/5911-5933-ridge-avenue.html""]","[""https://www.facebook.com/128702590527858""]"
e2652621-9b0c-4294-bae0-582ebba55895,omf_philadelphia_full.csv,the exchange network,,12 s black horse pike,12 s black horse pike,,,,,"[""atms""]","[""https://www.theexchangenetwork.ca""]",[]
33ba99b8-d287-4199-a245-29b8ea41713a,omf_tampa_full.csv,priel salon,8139696917.0,6116 gunn hwy,6116 gunn hwy,,,,,"[""hair_salon""]","[""http://www.prielsalon.com""]","[""https://www.twitter.com/prielsalon|https://www.facebook.com/121357681255246""]"
be12db46-e0d2-480a-8c88-42bf06bb73c2,omf_neworleans_full.csv,capture connect media,5045330009.0,freeport mcmoran 1615 poydras st,freeport mcmoran 1615 poydras st,,,,,"[""advertising_agency""]","[""http://captureconnectmedia.com""]","[""https://www.facebook.com/219323577938097""]"
756221f7-52a5-45c0-b8d3-49e6fe4328fc,omf_nashville_full.csv,tristar hendersonville medical center,6153381000.0,355 new shackle island rd,355 new shackle island rd,,,,,"[""hospital""]","[""https://tristarhealth.com/locations/tristar-hendersonville/""]","[""https://www.facebook.com/103347510348""]"
74f7f788-50e7-4a9b-afdd-ae83ef2c50da,omf_indianapolis_full.csv,diamond s coney island,3173332647.0,10202 e washington st,10202 e washington st,,,,,"[""american_restaurant""]","[""http://www.washingtonsquaremall.com/store/diamonds-coney-island""]","[""https://www.facebook.com/1104376662958680""]"
d21fa6b0-a390-4223-80cd-fb5053d667bc,omf_nashville_full.csv,twenty grand,6153271377.0,2000 grand ave,2000 grand ave,,,,,"[""landmark_and_historical_building""]","[""https://twentyandgrand.com/""]","[""https://www.facebook.com/100194651412551""]"
026d88a3-2afa-4304-bf81-a74052bab34f,omf_indianapolis_full.csv,moni brows n salon,3175069956.0,3079 n high school rd,3079 n high school rd,,,,,"[""beauty_salon""]","[""https://www.monibrowsnsalon.com/""]","[""https://www.facebook.com/109035531524309""]"
bb88a51a-25d6-4fce-bd1e-d04b69d3bd27,omf_philadelphia_full.csv,maranatha christian fellowship,8562343791.0,,,,,,,"[""church_cathedral""]","[""http://www.mcfmoorestown.com""]","[""https://www.facebook.com/111637572205574""]"
1cb86eb5-df29-4c86-ba27-13c9b7b96a25,omf_tucson_full.csv,lowe s home improvement,5208871003.0,4151 n oracle rd,4151 n oracle rd,,,,,"[""home_improvement_store""]","[""http://www.lowes.com/""]",[]
b3ab03d2-42b0-48e4-b6d2-08cc9bafbaf7,omf_nashville_full.csv,markraft cabinets,6153602118.0,1664 elm hill pike,1664 elm hill pike,,,,,"[""countertop_installation""]","[""https://www.markraft.com/nashville/""]","[""https://www.facebook.com/108377260915242""]"
947d967e-30d6-47f3-b92a-495a42e9db50,omf_philadelphia_full.csv,pulse yoga and fitness,,7 n christopher columbus blvd,7 n christopher columbus blvd,,,,,"[""yoga_studio""]","[""https://pulseyogaandfitness.com/""]","[""https://www.facebook.com/451531994719444""]"
756a9ca7-70ad-48cf-9815-ac3797b84992,omf_stlouis_full.csv,the luminary,3148075984.0,2701 cherokee st,2701 cherokee st,,,,,"[""art_gallery""]","[""http://theluminaryarts.com""]","[""https://www.twitter.com/theluminaryarts|https://www.facebook.com/112905692082453""]"
90b84c6c-17b1-4960-b937-78bae3f96f40,omf_philadelphia_full.csv,the exchange network,,1824 marlton pike e,1824 marlton pike e,,,,,"[""atms""]","[""https://www.theexchangenetwork.ca""]",[]
5c091b85-ab9e-4571-bc08-a02ce6ca68a9,omf_tampa_full.csv,chiro quick,8139633348.0,326 w bearss ave,326 w bearss ave,,,,,"[""chiropractor""]","[""http://www.chiroquick.com/""]",[]
81b766bd-90f9-4ed2-a3d8-d71ce5a16f7c,omf_philadelphia_full.csv,moffin s steaks,2152254808.0,1307 w tioga st,1307 w tioga st,,,,,"[""steakhouse""]","[""http://eats.com""]","[""https://www.facebook.com/115452241817980""]"
87a9022a-a0f3-47a4-8ae0-b2409a626bb2,omf_tampa_full.csv,father figure of florida,7026895143.0,7523 pitch pine cir,7523 pitch pine cir,,,,,"[""social_service_organizations""]",[],"[""https://www.facebook.com/1593653750885275""]"
d6f5d4e4-e750-4e5c-9a9d-03a94add2407,omf_tampa_full.csv,designs by yaya,8133001220.0,12218 floral ln,12218 floral ln,,,,,"[""screen_printing_t_shirt_printing""]","[""http://www.designsbyyaya.com/""]","[""https://www.facebook.com/193236847356302""]"
dee1f15a-18ca-4d27-a507-a16b23015049,omf_nashville_full.csv,smoothie king,6153091890.0,330 franklin road 102 alternate,330 franklin road 102 alternate,,,,,"[""smoothie_juice_bar""]","[""http://locations.smoothieking.com/ll/us/tn/brentwood/330-franklin-rd-102-a/""]",[]
400e3e20-2b5a-4d1d-a64d-990f47d710e1,omf_tampa_full.csv,nationwide mutual insurance company,8006760769.0,4904 eisenhower blvd,4904 eisenhower blvd,,,,,"[""insurance_agency""]","[""https://www.nationwide.com""]",[]
8ec2fc11-1192-41b4-9d7c-2ecc1d9498ec,omf_indianapolis_full.csv,jen brown is my realtor,3174418690.0,135 e sycamore st,135 e sycamore st,,,,,"[""real_estate""]","[""http://www.zionsvillehouses.com/""]","[""https://www.facebook.com/131807323539709""]"
d6a587f1-ebf6-4998-80e9-95c194965c3a,omf_philadelphia_full.csv,belle amie hair designs,2158858310.0,233 n keswick ave,233 n keswick ave,,,,,"[""beauty_salon""]","[""http://belleamiesalon.wix.com/belleamie""]","[""https://www.facebook.com/120919017945652""]"
c1ce0c1c-2560-4da7-9d96-eb7a2926684e,omf_philadelphia_full.csv,paragon locksmith,2674602301.0,110 n macdade blvd,110 n macdade blvd,,,,,"[""key_and_locksmith""]",[],[]
bc0fbcb9-83cd-4c60-aa37-f0c8f7572c8e,omf_tucson_full.csv,blessed grounds,5202537733.0,902 w grant rd,902 w grant rd,,,,,"[""coffee_shop""]","[""https://blessedgrounds.com/""]","[""https://www.facebook.com/174223396800863""]"
3e147bef-618e-4cbd-a3af-ab236120e4e3,omf_santabarbara_full.csv,see me smile dental,8052840826.0,350 chapala st,350 chapala st,,,,,"[""dentist""]","[""https://www.santabarbara-dental.com/""]","[""https://www.facebook.com/281588578927819""]"
a6879602-ec35-4092-97d6-73e5a9cb6ccf,omf_neworleans_full.csv,artegg studios,5048224002.0,1001 s broad st,1001 s broad st,,,,,"[""event_planning""]","[""http://www.artegg.com/""]","[""https://www.facebook.com/137862212978783""]"
d55c215d-392a-4434-91d1-ec42813b512f,omf_pittsburgh_full.csv,greater south hills lodge 684,4125618170.0,541 mcneilly rd,541 mcneilly rd,,,,,"[""community_services_non_profits""]","[""http://gsh684.com/""]","[""https://www.facebook.com/444389482301790""]"
6c1f9282-ed47-41cf-a27a-a2aadc3a2555,omf_philadelphia_full.csv,boston market,2155334040.0,6350 roosevelt blvd,6350 roosevelt blvd,,,,,"[""american_restaurant""]","[""https://www.bostonmarket.com/location/pa/philadelphia/6350-roosevelt-blvd?utm_source=Yext&utm_medium=click&utm_campaign=listings&utm_content=399""]","[""https://www.facebook.com/116956518323381""]"
214d0b7c-87cb-4e48-909d-d3bc49311be1,omf_philadelphia_full.csv,edgar allan poe nat hist site,2155978780.0,7 spring garden st,7 spring garden st,,,,,"[""monument""]","[""http://www.nps.gov/edal""]","[""https://www.facebook.com/1184289328267677""]"
95354290-0594-4113-b8e7-bb6dadc614b1,omf_philadelphia_full.csv,octa media agency,3774853903.0,berks 1900 n front st,berks 1900 n front st,,,,,"[""business_advertising""]","[""http://bento.me/octadesignmedia""]","[""https://www.facebook.com/764455286744017""]"
d007eee7-247a-457a-844b-1ca7f0a08b81,omf_tucson_full.csv,mark s ace hardware,5203252432.0,2830 n campbell ave,2830 n campbell ave,,,,,"[""retail""]","[""http://www.acehardware.com/mystore/index.jsp?store=15665&cid=localstore15665""]",[]
361236bb-937a-4243-add7-f48738b790c6,omf_edmonton_full.csv,movac valve systems ltd,7804686077.0,5638 88 st nw,5638 88 st nw,,,,,"[""appliance_manufacturer""]","[""http://www.movacvalvesystems.com""]","[""https://www.facebook.com/527985984238918""]"
a90967ae-bff0-4bed-b9dd-5511683b7913,omf_indianapolis_full.csv,la cosina mexicana restaurant,3177801697.0,3047 madison ave,3047 madison ave,,,,,"[""mexican_restaurant""]","[""http://www.lacocinanc.com""]","[""https://www.twitter.com/lacosinamexican""]"
607c5838-934e-4d72-83f2-ec82ddbe1bb6,omf_tampa_full.csv,berry development corporation,8139338444.0,8019 n himes ave,8019 n himes ave,,,,,"[""contractor""]","[""http://www.berrydevelopmentcorp.com/""]","[""https://www.facebook.com/108192569247152""]"
5dbd9eac-23ee-4cd6-b0da-43e39716cf40,omf_tampa_full.csv,southern spear investigations llc,8138202521.0,2701 busch blvd,2701 busch blvd,,,,,"[""private_investigation""]","[""http://www.SoSpearInv.com/""]","[""https://www.facebook.com/105783568478510""]"
bb32db18-1ced-411d-a866-4a2d4e7622fe,omf_indianapolis_full.csv,tcc verizon authorized retailer,3178886232.0,81 n state road 135,81 n state road 135,,,,,"[""electronics""]","[""https://locations.tccrocks.com/in/greenwood/81-n-state-road-135.html?y_source=1_MzIzMjE4OC01NTktbG9jYXRpb24ud2Vic2l0ZQ%3D%3D""]","[""https://www.facebook.com/1474769886078645""]"
8c6cdcb3-bfe6-4a7f-8ce3-ab54e4a5b736,omf_nashville_full.csv,vanderbilt kennedy center,6153228240.0,110 magnolia cir,110 magnolia cir,,,,,"[""disability_services_and_support_organization""]","[""https://vkc.vumc.org/""]","[""https://www.facebook.com/85070576438""]"
784e3292-941f-4c1f-ac58-195915c24728,omf_philadelphia_full.csv,deluxe italian bakery,8569395000.0,680 e clements bridge rd,680 e clements bridge rd,,,,,"[""bakery""]","[""http://www.deluxebakery.com/""]","[""https://www.facebook.com/477272762286775""]"
44d072a8-cf8a-4734-8bda-d7f7cbcc7b7d,omf_philadelphia_full.csv,jackie chan s restaurant,2152221434.0,4226 lancaster ave,4226 lancaster ave,,,,,"[""chinese_restaurant""]","[""https://www.jackiechansrestaurant.com""]","[""https://www.facebook.com/304583599692510""]"
09323abd-a870-4e61-a242-d43d72ad27e1,omf_indianapolis_full.csv,executive limousine,3174275466.0,2119 s emerson ave,2119 s emerson ave,,,,,"[""limo_services""]","[""http://www.indyexeclimo.com/""]","[""https://www.facebook.com/121305491651577""]"
26202dfb-57f0-458b-8dc4-99b13c63d388,omf_tampa_full.csv,gobeautygirls,8134428000.0,5902 n 40th st,5902 n 40th st,,,,,"[""hair_supply_stores""]",[],"[""https://www.facebook.com/905077286266350""]"
155adfa1-dac2-42b5-96a0-076cb1d7f906,omf_nashville_full.csv,marathon pilates,6159288404.0,966 main st,966 main st,,,,,"[""pilates_studio""]","[""http://marathonpilates.com/""]",[]
a4e0b7b4-54b6-48fc-bf3c-faa51aa884d6,omf_stlouis_full.csv,plumbing masters,3142003000.0,11012 lin valle dr,11012 lin valle dr,,,,,"[""plumbing""]","[""http://plumbingmasters.com/""]","[""https://www.facebook.com/354421091310365""]"
50094c88-0924-41a8-9fd1-85ebd918cac0,omf_nashville_full.csv,warner arts magnet elementary,6152916395.0,626 russell st,626 russell st,,,,,"[""elementary_school""]","[""https://schools.mnps.org/warner-enhanced-option-elementary-school""]","[""https://www.facebook.com/1578152775755401""]"
8938d15a-0188-4649-9b78-785fcebf9649,omf_philadelphia_full.csv,rite aid,2152266479.0,2121 w lehigh ave ste 5,2121 w lehigh ave ste 5,,,,,"[""drugstore""]","[""https://www.riteaid.com/store-details?storeNumber=2578""]",[]
abcbea34-96bd-4642-8aa2-53c634eeb643,omf_philadelphia_full.csv,20th sansom parking lot,2155682454.0,125 s 20th st,125 s 20th st,,,,,"[""parking""]",[],"[""https://www.facebook.com/287165635469093""]"
fcb59405-ddea-47eb-81af-7d5455fff518,omf_neworleans_full.csv,wdg llc,5047545280.0,821 baronne st,821 baronne st,,,,,"[""architect""]","[""http://www.wdgnola.com/""]",[]
b7732771-aa94-4486-acb3-7ffd21f9cc09,omf_neworleans_full.csv,jourdan cancienne md,7084925964.0,963 129th infantry dr,963 129th infantry dr,,,,,"[""orthopedist""]","[""http://www.jourdancanciennemd.com/""]","[""https://www.facebook.com/104521177776525""]"
fdbf6ec9-80af-4f6d-90ee-0e464fe3f611,omf_stlouis_full.csv,stone spiral coffee curios,3143357388.0,2500 sutton blvd,2500 sutton blvd,,,,,"[""cafe""]","[""http://stonespiralcoffee.com""]",[]
3c22aaa8-1b8c-4cad-94d8-76edb7eb7162,omf_philadelphia_full.csv,la cosecha restaurant,2677096899.0,4653 rising sun ave,4653 rising sun ave,,,,,"[""mexican_restaurant""]","[""https://www.lacosecharestaurantpa.com/?utm_source=bing&utm_medium=websiteurl&utm_campaign=search""]",[]
095cb1bb-f328-48db-a198-8f9d7795f2b5,omf_boise_full.csv,jiffy lube,2083757010.0,8018 w fairview ave,8018 w fairview ave,,,,,"[""oil_change_station""]","[""http://www.jiffylube.com/""]","[""https://www.facebook.com/111816378882592""]"
73da63c1-8820-4c17-9de4-05b8fe497921,omf_philadelphia_full.csv,ridgway park,,1301 carpenter st,1301 carpenter st,,,,,"[""park""]",[],"[""https://www.facebook.com/1009158799218677""]"
3ca1f887-811e-4c84-a686-e2ad05ed1bba,omf_philadelphia_full.csv,bered jewelry gifts more llc,2153032370.0,104 s 8th st,104 s 8th st,,,,,"[""jewelry_store""]","[""https://beredjewelry.wixsite.com/""]","[""https://www.facebook.com/107000304415157""]"
b88e05df-a367-4cc4-a4af-df8bcc5a7c8c,omf_philadelphia_full.csv,professional cleaners,2157635665.0,601 n 20th st,601 n 20th st,,,,,"[""laundry_services""]","[""http://professionalcleaners.com""]",[]
07300e47-adab-461f-a57e-511f272217ae,omf_pittsburgh_full.csv,tyler kennedy hockey,4124408533.0,900 cedar blvd,900 cedar blvd,,,,,"[""sports_club_and_league""]","[""http://mlhahornets.com/""]","[""https://www.facebook.com/163918743671601""]"
d916c9fc-6535-4dd7-ac74-f06945de0093,omf_philadelphia_full.csv,spice salon,8567510017.0,1998 marlton pike,1998 marlton pike,,,,,"[""beauty_salon""]","[""https://spicesalon.com/""]","[""https://www.facebook.com/157396281007846""]"
91a0d98d-2c70-4814-9929-fd73b0292775,omf_edmonton_full.csv,trinidad and tobago cultural association of edmonton,7804555310.0,16712 113 ave nw,16712 113 ave nw,,,,,"[""community_services_non_profits""]",[],"[""https://www.facebook.com/140322282805924""]"
ad8523c7-7676-4b99-96b2-a921383d01bb,omf_tampa_full.csv,law office of christine diorio,8133222082.0,3030 n rocky point dr,3030 n rocky point dr,,,,,"[""lawyer""]","[""http://www.christinediorio.com/""]","[""https://www.facebook.com/104035651366313""]"
d50dd1af-5c73-49ec-bd59-4646c3ec4a01,omf_stlouis_full.csv,all four corners picture framing studio,3149942129.0,9716 clayton rd,9716 clayton rd,,,,,"[""arts_and_crafts""]","[""http://www.afcstl.com/""]","[""https://www.facebook.com/100670751318767""]"
69e9cf79-f6dc-43a3-a2d9-c9dd87a72eb0,omf_neworleans_full.csv,walgreens pharmacy at tulane medical center,5045254534.0,1415 tulane ave,1415 tulane ave,,,,,"[""vitamins_and_supplements""]","[""https://www.walgreens.com/locator/walgreens-1415+tulane+ave-new+orleans-la-70112/id=13777""]","[""https://www.facebook.com/205993086108906""]"
e1353a30-fde9-402b-a1fc-57035baa7f1a,omf_pittsburgh_full.csv,raymond c maguire do,4126925460.0,4401 penn ave fl 3,4401 penn ave fl 3,,,,,"[""pediatrician""]","[""https://providers.upmc.com/provider/raymond-c-maguire/1326120?utm_source=bing&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-raymond-maguire""]",[]
dcebb112-d5e4-45e4-b234-f399b8941ba1,omf_stlouis_full.csv,crown vision center southfield,3148942255.0,5438 southfield ctr,5438 southfield ctr,,,,,"[""eyewear_and_optician""]","[""http://www.crownvisioncenter.com""]","[""https://www.twitter.com/crownvisionctr|https://www.facebook.com/37119799737""]"
25d47eb8-a416-4818-be6e-7ffa728df8bf,omf_indianapolis_full.csv,fire smoke coalition,3176902542.0,6100 n keystone ave,6100 n keystone ave,,,,,"[""community_services_non_profits""]",[],"[""https://www.facebook.com/181746498537315""]"
544f8c79-8564-488b-8e15-1022de161285,omf_philadelphia_full.csv,kim s restaurant,2159274550.0,5955 n 5th st,5955 n 5th st,,,,,"[""korean_restaurant""]","[""http://kimsbbqrestaurant.com""]","[""https://www.facebook.com/121801967878515""]"
67d9c38f-d8d6-4376-87e9-d2d1d7c3c616,omf_indianapolis_full.csv,sherwin williams paint store,3178422323.0,6070 e 82nd st,6070 e 82nd st,,,,,"[""paint_store""]",[],[]
8449311e-b6a3-456f-818e-9072a028bf2a,omf_philadelphia_full.csv,heirloom restaurant,2152422700.0,germantown avenue,germantown avenue,,,,,"[""american_restaurant""]","[""http://www.heirloomdining.com""]","[""https://www.twitter.com/heirloomdining""]"
635dcb51-4a61-4c38-94cd-326436d8dd0c,omf_tucson_full.csv,friedman waste control systems,5206960660.0,1825 w price st,1825 w price st,,,,,"[""garbage_collection_service""]","[""http://www.friedmanrecycling.com""]","[""https://www.facebook.com/104819982916865""]"
50023ed6-8405-42d5-a191-f08a3270eb1b,omf_santabarbara_full.csv,diplomatt of california,8055654795.0,500 meadow wood ln,500 meadow wood ln,,,,,"[""translation_services""]","[""http://www.diplomatt.com""]",[]
c6f01466-ba70-4004-a910-5948fadb2fb0,omf_stlouis_full.csv,master qi kungfu school,7029722060.0,9423 dielman rock island dr,9423 dielman rock island dr,,,,,"[""martial_arts_club""]","[""http://www.stlchinesekungfu.com/""]","[""https://www.facebook.com/1394666313905446""]"
ae998d19-5d33-4540-8be3-cb23743b4572,omf_stlouis_full.csv,the exchange network,,6733 clayton rd,6733 clayton rd,,,,,"[""atms""]","[""https://www.theexchangenetwork.ca""]",[]
5ca6683f-3417-4478-8934-e05f2d3a2117,omf_stlouis_full.csv,poptimism,,3730 foundry way,3730 foundry way,,,,,"[""ice_cream_shop""]","[""http://www.poptimismstl.com/""]","[""https://www.facebook.com/500332617440782""]"
4b43fe4f-bc74-491a-80b5-e018992b1fdb,omf_nashville_full.csv,building controls solutions nashville,6292408200.0,820 fesslers pkwy ste 210,820 fesslers pkwy ste 210,,,,,"[""distribution_services""]","[""https://www.building-controls.com/""]",[]
e3e315c7-d1bf-4d22-881f-8ca2e8123b87,omf_tucson_full.csv,tucson tamale,5202988404.0,7159 e tanque verde rd,7159 e tanque verde rd,,,,,"[""mexican_restaurant""]","[""http://www.tucsontamale.com""]","[""https://www.twitter.com/tucsontamale|https://www.facebook.com/35987289342""]"
7def38fd-ea60-4693-91ed-0f6ac3222e49,omf_stlouis_full.csv,washu off campus living,3149359511.0,700 rosedale ave,700 rosedale ave,,,,,"[""landmark_and_historical_building""]","[""http://quadrangle.wustl.edu/""]","[""https://www.facebook.com/592571524087322""]"
1828dc62-b1bc-4f8d-8c14-e5fdd738d414,omf_boise_full.csv,accurate tax services llc,2082759963.0,11991 w rader dr,11991 w rader dr,,,,,"[""tax_services""]","[""http://accuratetaxservicesllc.com/""]",[]
5f304d1f-2b5b-46fb-8a5b-7e07fffaa3d1,omf_philadelphia_full.csv,parnian tabesh md,2154649599.0,23 bustleton pike,23 bustleton pike,,,,,"[""internal_medicine""]","[""https://www.redeemerhealth.org/providers/parnian-tabesh-md""]",[]
429ed917-324d-4963-9a41-6463fe0bc1d4,omf_tampa_full.csv,panel decor hub,8138530005.0,4415 n lois ave,4415 n lois ave,,,,,"[""home_improvement_store""]",[],"[""https://www.facebook.com/508878695639422""]"
c36c53d0-ff08-44dd-b461-85f5cdbec215,omf_philadelphia_full.csv,ameerah s boutique,8886659598.0,5044 germantown ave,5044 germantown ave,,,,,"[""hair_salon""]","[""http://www.ameerahsboutique.com""]",[]
8007951c-2940-4e19-aac4-36cdfe1718ef,omf_indianapolis_full.csv,eastside tobacco,3178909600.0,10044 e 10th st,10044 e 10th st,,,,,"[""tobacco_shop""]","[""http://www.eastsidetobacco.com""]","[""https://www.facebook.com/101901545279406""]"
5c66a1e4-38dc-4cd1-9f78-0d378cceaa95,omf_neworleans_full.csv,uptown fashion iii,5043419696.0,3407 lapalco blvd,3407 lapalco blvd,,,,,"[""mens_clothing_store""]","[""http://uptown.com""]","[""https://www.facebook.com/134337746627520""]"
ebf5ee00-ccae-4033-9391-ae00694a70de,omf_tucson_full.csv,dolly quinn salonspa,5202989197.0,6823 e camino principal,6823 e camino principal,,,,,"[""beauty_salon""]","[""http://www.dollyquinn.com/""]","[""https://www.facebook.com/111315208942834""]"
0c80bd5d-d024-45a3-8d19-f723dd1fb062,omf_tampa_full.csv,grace peace supernatural school of ministry ssom,8005167038.0,5303 s macdill ave,5303 s macdill ave,,,,,"[""elementary_school""]","[""http://www.graceempowered.org/SSOM""]","[""https://www.facebook.com/1520532671591381""]"
18145a2a-f0bc-48bc-a76b-659ec6f1a252,omf_santabarbara_full.csv,aron law firm,8058370828.0,15 w carrillo st,15 w carrillo st,,,,,"[""criminal_defense_law""]","[""https://www.aronlawfirm.com""]","[""https://www.facebook.com/124024150965152""]"
ca9810c3-fd5d-43eb-b695-99efec74e9a1,omf_philadelphia_full.csv,talon nail bar,2676007602.0,509 s 4th st,509 s 4th st,,,,,"[""nail_salon""]",[],"[""https://www.facebook.com/108609398692084""]"
e2d6b118-711e-4a55-ad4a-2097123e5ef6,omf_nashville_full.csv,nashville fire department,6158628585.0,15530 old hickory blvd,15530 old hickory blvd,,,,,"[""fire_department""]",[],"[""https://www.facebook.com/1499563253629745""]"
fda491b6-3345-4757-84b6-88fa079c195b,omf_philadelphia_full.csv,pier morgan s,2152797134.0,,,,,,,"[""bar""]","[""http://www.morganspier.com/""]","[""https://www.facebook.com/1631906703690644""]"
3c7cdea1-bd60-46f8-8206-474e61b731ae,omf_stlouis_full.csv,savedrivers services driving school of st louis,3146357573.0,4625 lindell blvd ste 200,4625 lindell blvd ste 200,,,,,"[""driving_school""]","[""https://www.stlouisdrivinginstruction.com/""]",[]
a7579d58-1d86-42cf-86a5-4b7846992f1f,omf_edmonton_full.csv,the sunrise avenue living,4033514822.0,10609 101 street northwest,10609 101 street northwest,,,,,"[""apartments""]","[""https://www.avenueliving.ca/sunrise""]",[]
64157ee1-ebec-4746-930e-24f06ebff7c0,omf_tampa_full.csv,bay cosmetic dentistry,8132541007.0,3716 w neptune st,3716 w neptune st,,,,,"[""dentist""]","[""https://www.baycosmeticdental.com""]","[""https://www.facebook.com/1449630591928004""]"
1f33667d-9e7b-486c-8206-5cf1c99fea06,omf_philadelphia_full.csv,elegant nail salon,6108287509.0,406 a w ridge pike 200,406 a w ridge pike 200,,,,,"[""nail_salon""]","[""http://www.406elegantnails.com""]","[""https://www.twitter.com/406elegantnails|https://www.facebook.com/160702917287012""]"
f1272d41-8f55-45d5-8dba-37ba66f732bd,omf_reno_full.csv,im x pilates and fitness reno,7752254531.0,6629 s virginia st,6629 s virginia st,,,,,"[""active_life""]","[""http://www.imxpilates.com/nevada/reno""]","[""https://www.facebook.com/728703653669444""]"
d3f83f88-43f9-4737-b3d2-6b3bba74689f,omf_nashville_full.csv,life storage,6156750052.0,825 3rd ave s,825 3rd ave s,,,,,"[""storage_facility""]","[""https://www.lifestorage.com/storage-units/tennessee/nashville/37210/8246-in-nashville/""]","[""https://www.twitter.com/lifestorage|https://www.facebook.com/220197118621438""]"
6ca4745c-d73f-499a-b9d5-54293dd173c7,omf_tucson_full.csv,tucson fitness and lifestyle coaching,5204492011.0,2951 n swan rd,2951 n swan rd,,,,,"[""active_life""]","[""http://www.ignitefitnesstucson.com""]","[""https://www.facebook.com/114112613624059""]"
52c3c12d-44be-458a-8b4c-185ef76350ba,omf_edmonton_full.csv,helix it inc,7804543549.0,100 18207 105 avenue northwest,100 18207 105 avenue northwest,,,,,"[""telecommunications""]","[""http://helixit.ca/""]",[]
8f7b733d-45d8-4773-b305-db8d7ad59804,omf_nashville_full.csv,gracie s milkshake bar,6155988431.0,3814 charlotte ave,3814 charlotte ave,,,,,"[""ice_cream_shop""]",[],"[""https://www.facebook.com/118599442872256""]"
4714169c-8478-498e-828b-4ab1e309ff47,omf_philadelphia_full.csv,upper cuts,2158445159.0,3471 ainslie st,3471 ainslie st,,,,,"[""hair_salon""]","[""https://www.shavinggracebarbers.com""]","[""https://www.facebook.com/149684301723689""]"
be09dc5a-7b31-443c-828a-d3294a0241c6,omf_pittsburgh_full.csv,shop n save,4122242978.0,1850 centre ave,1850 centre ave,,,,,"[""grocery_store""]","[""https://www.shopnsavefood.com/locations""]",[]
05218497-c521-4067-9ade-5dc5fd879852,omf_tucson_full.csv,home 2 home llc,5202450679.0,1032 n columbus blvd,1032 n columbus blvd,,,,,"[""storage_facility""]","[""http://www.home2homesolution.com/""]","[""https://www.facebook.com/100259691540685""]"
34326b6a-231c-40d5-bcad-f6f03192f7d3,omf_philadelphia_full.csv,griswold home care for philadelphia center city,2154786783.0,1515 market st,1515 market st,,,,,"[""home_health_care""]","[""https://www.griswoldcare.com/philadelphia-center-city/""]","[""https://www.facebook.com/104009807660055""]"
9ab07081-8cb8-43a0-9dbf-1a0d1468cf40,omf_indianapolis_full.csv,ron s charcoal grill,3179918702.0,t mobile 3787 n meridian st,t mobile 3787 n meridian st,,,,,"[""restaurant""]",[],"[""https://www.facebook.com/114363678916506""]"
aced0e50-b04f-4150-b464-a7978ef642ce,omf_neworleans_full.csv,positive family solutions,5042268313.0,7100 st charles ave,7100 st charles ave,,,,,"[""counseling_and_mental_health""]","[""http://www.positivefamily.solutions/""]","[""https://www.facebook.com/109840814108929""]"
dd387cb4-f5ce-4610-b8ac-ddb4c6982965,omf_philadelphia_full.csv,calandrino s old city vino,2679307443.0,110 n 2nd st,110 n 2nd st,,,,,"[""wine_bar""]","[""https://oldcityvino.com/""]","[""https://www.facebook.com/228668786991446""]"
ff1f536e-5faf-41f1-b226-c6195005603e,omf_santabarbara_full.csv,santa barbara plumbing services,8054701805.0,1010 portesuello ave,1010 portesuello ave,,,,,"[""plumbing""]",[],[]
fb428f88-9e10-4d4b-ba27-b4a9b07a417a,omf_indianapolis_full.csv,law office of steven lovern,3174320726.0,1016 country club rd,1016 country club rd,,,,,"[""lawyer""]","[""http://lovernlaw.net/""]","[""https://www.facebook.com/512427802181147""]"
411a7aeb-16bf-453a-921f-0c7a12a446a9,omf_neworleans_full.csv,julie silvers art,5049090294.0,3714 magazine st,3714 magazine st,,,,,"[""art_gallery""]","[""https://linktr.ee/juliesilversart""]","[""https://www.facebook.com/363577140361958""]"
417ba2cb-8c8f-4c66-8158-19f63b2a1b32,omf_indianapolis_full.csv,bella pizzeria,3176023476.0,49 w maryland st,49 w maryland st,,,,,"[""pizza_restaurant""]","[""https://www.thebellapizza.com""]","[""https://www.facebook.com/104373604842065""]"
e7f90a9e-07a2-440f-b018-ebcb3b38f791,omf_edmonton_full.csv,holiday inn edmonton south evario events,7807848500.0,950 parsons rd sw,950 parsons rd sw,,,,,"[""hotel""]","[""https://www.ihg.com/holidayinn/hotels/us/en/edmonton/yegso/hoteldetail?cm_mmc=FacebookMaps-_-HI-_-CA-_-YEGSO""]","[""https://www.facebook.com/317190612202927""]"
2e786ca7-de5e-466a-8b21-7bc6dd18eefc,omf_nashville_full.csv,nashville tire shop,6155964438.0,,,,,,,"[""tire_dealer_and_repair""]","[""https://www.tristarconstruction615.com/""]","[""https://www.facebook.com/330012364078278""]"
